entry_time,exit_time,side,entry,exit,pnl,bars,reason,m
2025-10-28 10:31:00,2025-10-28 10:34:00,1,3961.625,3962.745,0.9199999999998909,3,trail,2025-10
2025-10-28 17:06:00,2025-10-28 17:28:00,-1,3949.425,3942.925,6.3,22,reverse,2025-10
2025-10-28 17:45:00,2025-10-28 17:49:00,-1,3938.415,3936.415,1.8,4,trail,2025-10
2025-10-28 18:42:00,2025-10-28 18:46:00,1,3953.855,3955.855,1.8,4,trail,2025-10
2025-10-28 19:19:00,2025-10-28 19:25:00,1,3966.665,3968.645,1.7800000000000182,6,trail,2025-10
2025-10-29 02:02:00,2025-10-29 02:05:00,1,3981.675,3982.525,0.6499999999999091,3,trail,2025-10
2025-10-29 02:49:00,2025-10-29 03:18:00,1,3995.845,4006.075,10.030000000000019,29,reverse,2025-10
2025-10-29 03:19:00,2025-10-29 03:29:00,1,4008.615,4009.505,0.6900000000003275,10,trail,2025-10
2025-10-29 06:25:00,2025-10-29 06:30:00,-1,4020.755,4019.349,1.2059999999999491,5,trail,2025-10
2025-10-29 13:00:00,2025-10-29 13:02:00,-1,3987.995,3985.995,1.8,2,trail,2025-10
2025-10-29 13:35:00,2025-10-29 13:36:00,-1,3969.555,3967.555,1.8,1,trail,2025-10
2025-10-29 14:23:00,2025-10-29 14:25:00,-1,3960.435,3958.505,1.7299999999998363,2,trail,2025-10
2025-10-29 17:20:00,2025-10-29 17:23:00,-1,3929.895,3927.895,1.8,3,trail,2025-10
2025-10-29 18:06:00,2025-10-29 18:23:00,1,3946.258,3948.175,1.7170000000003711,17,trail,2025-10
2025-10-29 18:49:00,2025-10-29 19:01:00,1,3951.765,3953.315,1.350000000000182,12,trail,2025-10
2025-10-29 20:21:00,2025-10-29 20:24:00,1,3954.715,3955.525,0.6099999999999455,3,trail,2025-10
2025-10-29 22:42:00,2025-10-29 22:51:00,-1,3931.755,3931.235,0.3199999999999818,9,trail,2025-10
2025-10-30 02:10:00,2025-10-30 02:14:00,1,3974.935,3970.065,-5.069999999999891,4,reverse,2025-10
2025-10-30 07:47:00,2025-10-30 07:50:00,-1,3971.655,3969.655,1.8,3,trail,2025-10
2025-10-30 08:26:00,2025-10-30 08:31:00,-1,3970.745,3968.745,1.8,5,trail,2025-10
2025-10-30 09:47:00,2025-10-30 09:49:00,1,3997.975,3998.995,0.8199999999999819,2,trail,2025-10
2025-10-30 10:10:00,2025-10-30 10:12:00,1,4000.725,4001.325,0.39999999999990904,2,trail,2025-10
2025-10-30 10:31:00,2025-10-30 10:37:00,1,4000.645,4002.195,1.350000000000182,6,trail,2025-10
2025-10-30 14:31:00,2025-10-30 14:38:00,1,4024.898,4022.149,-2.949000000000251,7,reverse,2025-10
2025-10-30 18:24:00,2025-10-30 18:30:00,1,4030.345,4026.495,-4.049999999999909,6,reverse,2025-10
2025-10-30 19:38:00,2025-10-30 19:48:00,-1,4026.755,4029.335,-2.7799999999999274,10,reverse,2025-10
2025-10-30 22:43:00,2025-10-30 22:46:00,-1,3998.105,3996.105,1.8,3,trail,2025-10
2025-10-31 01:04:00,2025-10-31 01:07:00,1,4008.935,4010.935,1.8,3,trail,2025-10
2025-10-31 01:56:00,2025-10-31 02:00:00,1,4010.595,4012.595,1.8,4,trail,2025-10
2025-10-31 02:14:00,2025-10-31 02:18:00,1,4015.515,4017.515,1.8,4,trail,2025-10
2025-10-31 02:55:00,2025-10-31 02:58:00,1,4021.245,4022.195,0.7500000000002729,3,trail,2025-10
2025-10-31 07:37:00,2025-10-31 07:52:00,1,4020.515,4026.035,5.319999999999982,15,reverse,2025-10
2025-10-31 08:51:00,2025-10-31 08:53:00,-1,4014.125,4012.125,1.8,2,trail,2025-10
2025-10-31 10:02:00,2025-10-31 10:04:00,-1,4014.895,4013.835,0.8599999999999455,2,trail,2025-10
2025-10-31 13:07:00,2025-10-31 13:32:00,1,4000.665,4007.475,6.609999999999945,25,reverse,2025-10
2025-11-02 19:30:00,2025-11-02 19:36:00,-1,3964.158,3970.505,-6.5470000000002075,6,reverse,2025-11
2025-11-02 19:54:00,2025-11-02 20:02:00,-1,3968.139,3966.805,1.1340000000002874,8,trail,2025-11
2025-11-02 23:09:00,2025-11-02 23:12:00,1,4013.045,4009.275,-3.969999999999982,3,reverse,2025-11
2025-11-03 02:25:00,2025-11-03 02:32:00,1,4018.675,4016.135,-2.739999999999964,7,reverse,2025-11
2025-11-03 07:33:00,2025-11-03 07:35:00,1,4008.655,4009.235,0.37999999999992723,2,trail,2025-11
2025-11-03 18:06:00,2025-11-03 18:07:00,-1,3998.515,3997.685,0.6299999999999273,1,trail,2025-11
2025-11-03 18:48:00,2025-11-03 18:51:00,-1,3993.815,3996.595,-2.9799999999997455,3,reverse,2025-11
2025-11-03 20:10:00,2025-11-03 20:14:00,-1,3986.185,3989.785,-3.7999999999999092,4,reverse,2025-11
2025-11-03 20:21:00,2025-11-03 20:28:00,-1,3986.355,3984.355,1.8,7,trail,2025-11
2025-11-03 21:00:00,2025-11-03 21:18:00,-1,3984.175,3981.185,2.7900000000002363,18,reverse,2025-11
2025-11-03 21:33:00,2025-11-03 21:39:00,-1,3978.155,3982.425,-4.469999999999982,6,reverse,2025-11
2025-11-03 23:58:00,2025-11-04 00:02:00,-1,3985.905,3983.905,1.8,4,trail,2025-11
2025-11-04 00:51:00,2025-11-04 00:54:00,-1,3976.945,3980.365,-3.619999999999618,3,reverse,2025-11
2025-11-04 07:50:00,2025-11-04 07:56:00,-1,3986.985,3984.985,1.8,6,trail,2025-11
2025-11-04 08:21:00,2025-11-04 08:23:00,-1,3987.775,3987.065,0.5100000000000364,2,trail,2025-11
2025-11-04 09:21:00,2025-11-04 09:25:00,-1,3970.345,3969.175,0.9699999999996181,4,trail,2025-11
2025-11-04 10:11:00,2025-11-04 10:13:00,-1,3947.529,3945.695,1.6339999999998327,2,trail,2025-11
2025-11-04 18:18:00,2025-11-04 18:28:00,1,3938.445,3936.175,-2.469999999999982,10,reverse,2025-11
2025-11-04 19:14:00,2025-11-04 19:16:00,1,3939.755,3940.255,0.3,2,trail,2025-11
2025-11-04 20:21:00,2025-11-04 20:29:00,1,3943.635,3945.635,1.8,8,trail,2025-11
2025-11-05 07:16:00,2025-11-05 07:20:00,1,3966.055,3966.945,0.6900000000003275,4,trail,2025-11
2025-11-05 11:09:00,2025-11-05 11:14:00,1,3981.375,3976.435,-5.140000000000055,5,reverse,2025-11
2025-11-05 11:38:00,2025-11-05 12:06:00,1,3982.475,3985.155,2.480000000000291,28,reverse,2025-11
2025-11-05 12:28:00,2025-11-05 12:31:00,1,3983.255,3980.395,-3.0600000000001275,3,reverse,2025-11
2025-11-05 20:05:00,2025-11-05 20:14:00,-1,3971.965,3969.965,1.8,9,trail,2025-11
2025-11-05 20:29:00,2025-11-05 20:35:00,-1,3968.885,3972.915,-4.2299999999997455,6,reverse,2025-11
2025-11-05 22:11:00,2025-11-05 22:27:00,1,3983.915,3985.145,1.0300000000000182,16,trail,2025-11
2025-11-06 03:53:00,2025-11-06 04:05:00,1,4013.505,4012.718,-0.9870000000002619,12,reverse,2025-11
2025-11-06 08:36:00,2025-11-06 08:42:00,1,4014.775,4012.845,-2.130000000000291,6,reverse,2025-11
2025-11-06 11:34:00,2025-11-06 11:45:00,-1,3978.015,3980.805,-2.989999999999964,11,reverse,2025-11
2025-11-06 20:40:00,2025-11-06 20:47:00,1,3999.455,4000.948,1.2929999999999382,7,trail,2025-11
2025-11-07 06:22:00,2025-11-07 06:28:00,-1,4002.065,4000.065,1.8,6,trail,2025-11
2025-11-07 13:40:00,2025-11-07 13:49:00,1,4005.665,4004.895,-0.9699999999999818,9,reverse,2025-11
2025-11-09 19:44:00,2025-11-09 19:53:00,1,4016.245,4018.245,1.8,9,trail,2025-11
2025-11-10 03:01:00,2025-11-10 03:10:00,1,4077.865,4079.865,1.8,9,trail,2025-11
2025-11-10 09:30:00,2025-11-10 09:37:00,-1,4082.795,4080.795,1.8,7,trail,2025-11
2025-11-10 12:49:00,2025-11-10 13:36:00,1,4098.185,4111.485,13.099999999999273,47,reverse,2025-11
2025-11-10 13:56:00,2025-11-10 14:17:00,1,4109.855,4111.855,1.8,21,trail,2025-11
2025-11-10 20:25:00,2025-11-10 20:44:00,1,4134.135,4136.135,1.8,19,trail,2025-11
2025-11-11 10:00:00,2025-11-11 10:07:00,-1,4123.145,4121.485,1.460000000000764,7,trail,2025-11
2025-11-11 19:03:00,2025-11-11 19:10:00,1,4144.115,4142.395,-1.9199999999993451,7,reverse,2025-11
2025-11-11 22:04:00,2025-11-11 22:07:00,-1,4119.965,4117.965,1.8,3,trail,2025-11
2025-11-11 23:35:00,2025-11-11 23:41:00,-1,4108.135,4107.545,0.3900000000001455,6,trail,2025-11
2025-11-12 04:16:00,2025-11-12 04:18:00,1,4132.055,4128.985,-3.2700000000006186,2,reverse,2025-11
2025-11-12 07:03:00,2025-11-12 07:07:00,1,4127.715,4128.475,0.5600000000002183,4,trail,2025-11
2025-11-12 09:37:00,2025-11-12 09:39:00,1,4134.355,4136.355,1.8,2,trail,2025-11
2025-11-12 11:52:00,2025-11-12 11:55:00,1,4193.705,4194.325,0.41999999999989085,3,trail,2025-11
2025-11-12 13:11:00,2025-11-12 13:22:00,1,4199.248,4199.798,0.3500000000001819,11,trail,2025-11
2025-11-12 14:40:00,2025-11-12 14:46:00,-1,4195.095,4197.598,-2.702999999999702,6,reverse,2025-11
2025-11-12 18:00:00,2025-11-12 18:03:00,1,4202.748,4203.435,0.4870000000008076,3,trail,2025-11
2025-11-12 19:50:00,2025-11-12 19:57:00,1,4202.975,4204.975,1.8,7,trail,2025-11
2025-11-12 20:26:00,2025-11-12 20:33:00,-1,4185.595,4183.595,1.8,7,trail,2025-11
2025-11-12 20:46:00,2025-11-12 20:48:00,-1,4184.298,4183.615,0.4829999999999927,2,trail,2025-11
2025-11-12 23:58:00,2025-11-13 00:24:00,1,4210.175,4212.875,2.499999999999818,26,reverse,2025-11
2025-11-13 05:09:00,2025-11-13 05:12:00,1,4235.375,4237.375,1.8,3,trail,2025-11
2025-11-13 09:40:00,2025-11-13 09:41:00,-1,4208.755,4207.635,0.9199999999998909,1,trail,2025-11
2025-11-13 10:46:00,2025-11-13 10:47:00,-1,4191.645,4189.855,1.5900000000008732,1,trail,2025-11
2025-11-13 18:01:00,2025-11-13 18:08:00,1,4175.595,4177.595,1.8,7,trail,2025-11
2025-11-13 18:39:00,2025-11-13 18:43:00,1,4181.275,4177.715,-3.759999999999491,4,reverse,2025-11
2025-11-14 00:01:00,2025-11-14 00:04:00,-1,4199.625,4198.975,0.4499999999996362,3,trail,2025-11
2025-11-14 02:02:00,2025-11-14 02:04:00,-1,4171.135,4176.035,-5.099999999999636,2,reverse,2025-11
2025-11-14 07:10:00,2025-11-14 07:37:00,-1,4132.615,4117.615,14.8,27,reverse,2025-11
2025-11-14 07:38:00,2025-11-14 07:40:00,-1,4112.155,4110.375,1.5799999999997454,2,trail,2025-11
2025-11-14 08:01:00,2025-11-14 08:07:00,-1,4109.035,4108.095,0.7399999999995999,6,trail,2025-11
2025-11-14 10:14:00,2025-11-14 10:17:00,1,4079.175,4079.815,0.43999999999987266,3,trail,2025-11
2025-11-14 10:28:00,2025-11-14 10:29:00,1,4080.045,4080.605,0.3599999999999454,1,trail,2025-11
2025-11-14 10:47:00,2025-11-14 10:49:00,1,4088.525,4090.325,1.5999999999997272,2,trail,2025-11
