entry_time,exit_time,side,entry,exit,pnl,bars,reason,m
2026-08-26 15:52:00,2026-08-26 15:54:00,-1,4601.5,4599.72,1.5799999999997454,2,trail,2026-08
2026-08-26 16:10:00,2026-08-26 16:14:00,-1,4597.4,4599.96,-2.7600000000004004,4,reverse,2026-08
2026-08-26 16:15:00,2026-08-26 16:20:00,-1,4597.92,4599.48,-1.7599999999994906,5,reverse,2026-08
2026-08-26 16:22:00,2026-08-26 16:36:00,-1,4594.66,4593.41,1.05,14,trail,2026-08
2026-08-26 16:53:00,2026-08-26 17:00:00,-1,4589.61,4593.11,-3.7,7,reverse,2026-08
2026-08-26 17:41:00,2026-08-26 17:42:00,1,4598.44,4597.51,-1.1299999999993815,1,reverse,2026-08
2026-08-26 17:50:00,2026-08-26 17:55:00,1,4598.37,4595.27,-3.2999999999994545,5,reverse,2026-08
2026-08-26 18:01:00,2026-08-26 18:07:00,1,4598.93,4600.93,1.8,6,trail,2026-08
2026-08-26 18:38:00,2026-08-26 18:40:00,-1,4593.82,4594.96,-1.3400000000003274,2,reverse,2026-08
2026-08-26 19:02:00,2026-08-26 19:07:00,-1,4596.01,4594.88,0.9300000000001092,5,trail,2026-08
2026-08-26 19:17:00,2026-08-26 19:24:00,-1,4594.85,4596.81,-2.1600000000000366,7,reverse,2026-08
2026-08-26 20:05:00,2026-08-26 20:11:00,1,4598.05,4595.43,-2.819999999999891,6,reverse,2026-08
2026-08-26 20:11:00,2026-08-26 20:26:00,-1,4595.43,4593.43,1.8,15,trail,2026-08
2026-08-26 20:45:00,2026-08-26 20:48:00,-1,4593.950000000001,4594.81,-1.0599999999996725,3,reverse,2026-08
2026-08-26 22:28:00,2026-08-26 22:31:00,1,4609.18,4609.68,0.3,3,trail,2026-08
2026-08-26 22:42:00,2026-08-26 22:46:00,1,4610.06,4610.81,0.55,4,trail,2026-08
2026-08-26 22:59:00,2026-08-26 23:02:00,1,4609.43,4610.39,0.7600000000000364,3,trail,2026-08
2026-08-26 23:35:00,2026-08-26 23:36:00,1,4620.91,4619.88,-1.2299999999997453,1,reverse,2026-08
2026-08-26 23:39:00,2026-08-26 23:53:00,1,4624.87,4621.25,-3.819999999999891,14,reverse,2026-08
2026-08-26 23:57:00,2026-08-27 00:04:00,1,4623.82,4625.15,1.1299999999999273,7,trail,2026-08
2026-08-27 00:20:00,2026-08-27 00:30:00,1,4620.49,4616.92,-3.769999999999709,10,reverse,2026-08
2026-08-27 01:33:00,2026-08-27 01:44:00,1,4620.77,4622.77,1.8,11,trail,2026-08
2026-08-27 02:48:00,2026-08-27 03:06:00,1,4629.369999999999,4631.369999999999,1.8,18,trail,2026-08
2026-08-27 03:12:00,2026-08-27 03:14:00,1,4631.549999999999,4632.41,0.6600000000005821,2,trail,2026-08
2026-08-27 04:05:00,2026-08-27 04:17:00,-1,4624.03,4625.379999999999,-1.5499999999994543,12,reverse,2026-08
2026-08-27 04:19:00,2026-08-27 04:48:00,-1,4623.28,4619.19,3.8900000000001453,29,reverse,2026-08
2026-08-27 04:55:00,2026-08-27 05:03:00,-1,4617.869999999999,4616.889999999999,0.7799999999995635,8,trail,2026-08
2026-08-27 05:17:00,2026-08-27 05:20:00,-1,4618.339999999999,4619.66,-1.5200000000006184,3,reverse,2026-08
2026-08-27 05:22:00,2026-08-27 05:23:00,-1,4618.889999999999,4619.9,-1.2100000000002182,1,reverse,2026-08
2026-08-27 05:28:00,2026-08-27 05:59:00,-1,4618.23,4606.11,11.919999999999892,31,reverse,2026-08
2026-08-27 06:00:00,2026-08-27 06:03:00,-1,4601.53,4600.099999999999,1.230000000000291,3,trail,2026-08
