time,open,close,high,low,direction,ema_fast,ema_slow,signal,ema_trend,dist
2022-01-03 08:06:00,1820.504,1819.504,1820.504,1819.504,-1,1821.4735655662666,1821.9450033547716,0,1828.2961833958386,2.4410033547717376
2022-01-03 08:07:00,1819.504,1818.504,1819.504,1818.504,-1,1820.8796524530135,1821.4156182232682,0,1828.1987487351837,2.911618223268306
2022-01-03 08:09:00,1818.504,1817.504,1818.504,1817.504,-1,1820.2045219624108,1820.8138308043037,0,1828.0923333248834,3.3098308043038287
2022-01-03 08:10:00,1817.504,1816.504,1817.504,1816.504,-1,1819.4644175699286,1820.1507799113338,0,1827.977026525631,3.6467799113338515
2022-01-03 08:11:00,1816.504,1815.504,1816.504,1815.504,-1,1818.6723340559429,1819.4358906942057,0,1827.852916808958,3.9318906942057765
2022-01-03 08:11:00,1815.504,1814.504,1815.504,1814.504,-1,1817.8386672447546,1818.6771382797124,0,1827.720091766083,4.173138279712475
2022-01-03 08:11:00,1814.504,1813.504,1814.504,1813.504,-1,1816.9717337958039,1817.8812708520643,0,1827.5786381166693,4.377270852064385
2022-01-03 08:12:00,1813.504,1814.504,1814.504,1813.504,1,1816.4781870366432,1817.3616907209775,0,1827.4485422150108,2.8576907209776437
2022-01-03 08:18:00,1814.504,1813.504,1814.504,1813.504,-1,1815.8833496293148,1816.7681998408273,0,1827.3097905511797,3.2641998408273594
2022-01-03 08:21:00,1813.504,1814.504,1814.504,1813.504,1,1815.607479703452,1816.4198614037768,0,1827.1823697496754,1.915861403776944
2022-01-03 08:24:00,1814.504,1813.504,1814.504,1813.504,-1,1815.186783762762,1815.9712673416575,0,1827.0462665680866,2.467267341657589
2022-01-03 08:25:00,1813.504,1812.504,1813.504,1812.504,-1,1814.6502270102096,1815.4378415967872,0,1826.9015673982549,2.9338415967872606
2022-01-03 08:25:00,1812.504,1811.504,1812.504,1811.504,-1,1814.0209816081679,1814.8326351972814,0,1826.7483577724017,3.3286351972815282
2022-01-03 08:29:00,1811.504,1812.504,1812.504,1811.504,1,1813.7175852865344,1814.474383628469,0,1826.6066228691936,1.9703836284691079
2022-01-03 08:31:00,1812.504,1811.504,1812.504,1811.504,-1,1813.2748682292276,1814.0174015317814,0,1826.456348014774,2.513401531781483
2022-01-03 08:33:00,1811.504,1810.504,1811.504,1810.504,-1,1812.720694583382,1813.4768782191995,0,1826.2976181837814,2.972878219199629
2022-01-03 08:33:00,1810.504,1809.504,1810.504,1809.504,-1,1812.077355666706,1812.8656661854764,0,1826.130517505336,3.3616661854764516
2022-01-03 08:33:00,1809.504,1808.504,1809.504,1808.504,-1,1811.362684533365,1812.1946406184802,0,1825.9551292714523,3.690640618480302
2022-01-03 08:34:00,1808.504,1809.504,1809.504,1808.504,1,1810.990947626692,1811.7806959079446,0,1825.7914364428807,2.2766959079447133
2022-01-03 08:34:00,1809.504,1810.504,1810.504,1809.504,1,1810.8935581013536,1811.5842811528762,0,1825.6393226474293,1.080281152876296
2022-01-03 08:35:00,1810.504,1809.504,1810.504,1809.504,-1,1810.6156464810829,1811.2642378985875,0,1825.4787721733255,1.7602378985875475
2022-01-03 08:37:00,1809.504,1808.504,1809.504,1808.504,-1,1810.1933171848664,1810.8395859141892,0,1825.309868967621,2.3355859141893234
2022-01-03 08:37:00,1808.504,1807.504,1808.504,1807.504,-1,1809.6554537478933,1810.3264188504677,0,1825.1326961420727,2.822418850467784
2022-01-03 08:38:00,1807.504,1808.504,1808.504,1807.504,1,1809.4251629983148,1810.0460467196267,0,1824.9672364789676,1.5420467196267964
2022-01-03 08:38:00,1808.504,1809.504,1809.504,1808.504,1,1809.4409303986517,1809.962654916607,0,1824.8133734294258,0.4586549166072018
2022-01-03 08:43:00,1809.504,1808.504,1809.504,1808.504,-1,1809.2535443189215,1809.7382464678985,0,1824.651091106745,1.234246467898629
2022-01-03 08:47:00,1808.504,1807.504,1808.504,1807.504,-1,1808.9036354551374,1809.3945162420678,0,1824.4804732847874,1.8905162420678607
2022-01-03 08:47:00,1807.504,1806.504,1807.504,1806.504,-1,1808.42370836411,1808.9498214355958,0,1824.3016029038442,2.445821435595917
2022-01-03 08:54:00,1806.504,1807.504,1807.504,1806.504,1,1808.2397666912882,1808.7273873685808,0,1824.134462576443,1.2233873685809158
2022-01-03 08:56:00,1807.504,1808.504,1808.504,1807.504,1,1808.2926133530307,1808.6930200811066,0,1823.9789355856326,0.18902008110671886
2022-01-03 08:58:00,1808.504,1807.504,1808.504,1807.504,-1,1808.1348906824246,1808.5100939147824,0,1823.815005878313,1.0060939147824683
2022-01-03 08:59:00,1807.504,1806.504,1807.504,1806.504,-1,1807.8087125459397,1808.201464081739,0,1823.6427570636035,1.6974640817390991
2022-01-03 09:01:00,1806.504,1807.504,1807.504,1806.504,1,1807.747770036752,1808.0941619153177,0,1823.4821724162045,0.5901619153178217
2022-01-03 09:02:00,1807.504,1808.504,1808.504,1807.504,1,1807.8990160294018,1808.1572139283458,0,1823.3331358747498,0.3467860716541509
2022-01-03 09:08:00,1808.504,1809.504,1809.504,1808.504,1,1808.2200128235213,1808.3644117855233,0,1823.1955325327126,1.1395882144765892
2022-01-03 09:11:00,1809.504,1810.504,1810.504,1809.504,1,1808.676810258817,1808.693579203135,0,1823.0692486269147,1.8104207968649462
2022-01-03 09:12:00,1810.504,1809.504,1810.504,1809.504,-1,1808.8422482070537,1808.8182593257295,1,1822.934271028637,0.6857406742703915
2022-01-03 09:13:00,1809.504,1808.504,1809.504,1808.504,-1,1808.7745985656431,1808.7699117371558,0,1822.7906862422826,0.265911737155875
2022-01-03 09:16:00,1808.504,1809.504,1809.504,1808.504,1,1808.9204788525144,1808.8828483929778,0,1822.6584804090262,0.6211516070220569
2022-01-03 09:18:00,1809.504,1808.504,1809.504,1808.504,-1,1808.8371830820117,1808.8245640248274,0,1822.5176398079416,0.32056402482749036
2022-01-03 09:20:00,1808.504,1807.504,1808.504,1807.504,-1,1808.5705464656096,1808.6214003287,-1,1822.3682503571165,1.1174003287001142
2022-01-03 09:21:00,1807.504,1808.504,1808.504,1807.504,1,1808.557237172488,1808.6033387396692,0,1822.2302976172448,0.09933873966929241
2022-01-03 09:28:00,1808.504,1807.504,1808.504,1807.504,-1,1808.3465897379904,1808.434209702797,0,1822.0837672926953,0.9302097027971286
2022-01-03 09:32:00,1807.504,1806.504,1807.504,1806.504,-1,1807.9780717903923,1808.1372543639052,0,1821.928744732569,1.6332543639052801
2022-01-03 09:33:00,1806.504,1805.504,1806.504,1805.504,-1,1807.4832574323138,1807.7321383079197,0,1821.7653144367225,2.228138307919835
2022-01-03 09:33:00,1805.504,1804.504,1805.504,1804.504,-1,1806.8874059458512,1807.235501645163,0,1821.5935600642179,2.731501645163007
2022-01-03 09:34:00,1804.504,1805.504,1805.504,1804.504,1,1806.610724756681,1806.9691167766764,0,1821.4334649392008,1.4651167766764956
2022-01-03 09:35:00,1805.504,1806.504,1806.504,1805.504,1,1806.5893798053448,1806.8975603494955,0,1821.2849130492586,0.39356034949560126
2022-01-03 09:37:00,1806.504,1807.504,1807.504,1806.504,1,1806.772303844276,1806.9908587572654,0,1821.1477895363307,0.5131412427344912
2022-01-03 09:39:00,1807.504,1808.504,1808.504,1807.504,1,1807.118643075421,1807.223649717686,0,1821.021980685223,1.2803502823139752
2022-01-03 09:41:00,1808.504,1807.504,1808.504,1807.504,-1,1807.1957144603368,1807.2667805303495,0,1820.8874734147234,0.23721946965042662
2022-01-03 09:43:00,1807.504,1806.504,1807.504,1806.504,-1,1807.0573715682694,1807.1494296795265,0,1820.7443542762685,0.6454296795266146
2022-01-03 09:45:00,1806.504,1807.504,1807.504,1806.504,1,1807.1466972546157,1807.2039789595992,0,1820.6126094575993,0.30002104040067934
2022-01-03 09:47:00,1807.504,1808.504,1808.504,1807.504,1,1807.4181578036928,1807.403982196584,1,1820.4921257814044,1.1000178034159944
2022-01-03 09:50:00,1808.504,1807.504,1808.504,1807.504,-1,1807.4353262429543,1807.4193695509557,0,1820.3628906990025,0.08463044904419803
2022-01-03 09:51:00,1807.504,1806.504,1807.504,1806.504,-1,1807.2490609943634,1807.2785434661932,-1,1820.2249912890622,0.7745434661933359
2022-01-03 09:55:00,1806.504,1805.504,1806.504,1805.504,-1,1806.9000487954906,1807.0055367790867,0,1820.078513763798,1.5015367790867913
2022-01-03 09:57:00,1805.504,1804.504,1805.504,1804.504,-1,1806.4208390363924,1806.6206849669195,0,1819.923543477591,2.1166849669195926
2022-01-03 09:57:00,1804.504,1803.504,1804.504,1803.504,-1,1805.837471229114,1806.1411949720086,0,1819.7601649355254,2.6371949720087287
2022-01-03 10:01:00,1803.504,1804.504,1804.504,1803.504,1,1805.5707769832911,1805.8893188224688,0,1819.608362299351,1.3853188224688893
2022-01-03 10:02:00,1804.504,1803.504,1804.504,1803.504,-1,1805.157421586633,1805.522346695935,0,1819.4481198884123,2.018346695935179
2022-01-03 10:04:00,1803.504,1802.504,1803.504,1802.504,-1,1804.6267372693067,1805.0579856657914,0,1819.2795216805673,2.553985665791515
2022-01-03 10:06:00,1802.504,1801.504,1802.504,1801.504,-1,1804.0021898154455,1804.5112186402848,0,1819.1026508180744,3.0072186402849184
2022-01-03 10:10:00,1801.504,1800.504,1801.504,1800.504,-1,1803.3025518523564,1803.8947234648565,0,1818.9175896159047,3.390723464856592
2022-01-03 10:11:00,1800.504,1801.504,1801.504,1800.504,1,1802.9428414818851,1803.5269198548785,0,1818.744320067488,2.022919854878637
2022-01-03 10:12:00,1801.504,1800.504,1801.504,1800.504,-1,1802.4550731855081,1803.0618552618203,0,1818.5628243454235,2.5578552618203503
2022-01-03 10:17:00,1800.504,1801.504,1801.504,1800.504,1,1802.2648585484067,1802.8221852215402,0,1818.393084799698,1.3181852215402614
2022-01-03 10:19:00,1801.504,1802.504,1802.504,1801.504,1,1802.3126868387255,1802.7732336489958,0,1818.2349844534324,0.26923364899585067
2022-01-03 10:20:00,1802.504,1803.504,1803.504,1802.504,1,1802.5509494709806,1802.885659241458,0,1818.0884074936966,0.61834075854199
2022-01-03 10:20:00,1803.504,1804.504,1804.504,1803.504,1,1802.9415595767846,1803.134634742772,0,1817.9532392599285,1.3693652572278552
2022-01-03 10:22:00,1804.504,1805.504,1805.504,1804.504,1,1803.4540476614277,1803.4991524746533,0,1817.8293662324666,2.0048475253465767
2022-01-03 10:22:00,1805.504,1806.504,1806.504,1805.504,1,1804.0640381291423,1803.961436709322,1,1817.7166760211983,2.54256329067789
2022-01-03 10:23:00,1806.504,1805.504,1806.504,1805.504,-1,1804.352030503314,1804.198754138657,0,1817.5951568568082,1.3052458613428826
2022-01-03 10:27:00,1805.504,1804.504,1805.504,1804.504,-1,1804.3824244026514,1804.245715040402,0,1817.4648965895763,0.2582849595978587
2022-01-03 10:30:00,1804.504,1803.504,1804.504,1803.504,-1,1804.2067395221213,1804.1316050341864,0,1817.32598219565,0.6276050341864448
2022-01-03 10:32:00,1803.504,1804.504,1804.504,1803.504,1,1804.2661916176971,1804.1888965673884,0,1817.1984002832555,0.3151034326115223
2022-01-03 10:33:00,1804.504,1803.504,1804.504,1803.504,-1,1804.113753294158,1804.0835278647132,0,1817.06213759387,0.5795278647133273
2022-01-03 10:34:00,1803.504,1802.504,1803.504,1802.504,-1,1803.7918026353266,1803.8405235778341,-1,1816.9172805033836,1.336523577834214
2022-01-03 10:36:00,1802.504,1801.504,1802.504,1801.504,-1,1803.3342421082614,1803.4810584120137,0,1816.7639145282258,1.9770584120137755
2022-01-03 10:38:00,1801.504,1802.504,1802.504,1801.504,1,1803.1681936866091,1803.3307417332426,0,1816.6220248314276,0.8267417332426703
2022-01-03 11:00:00,1802.504,1801.504,1802.504,1801.504,-1,1802.8353549492874,1803.0497045435131,0,1816.4715967236523,1.5457045435132386
2022-01-03 11:06:00,1801.504,1800.504,1801.504,1800.504,-1,1802.3690839594299,1802.658057690665,0,1816.3127151642132,2.154057690665013
2022-01-03 11:07:00,1800.504,1799.504,1800.504,1799.504,-1,1801.7960671675442,1802.1728180459472,0,1816.145464267057,2.6688180459473188
2022-01-03 11:08:00,1799.504,1800.504,1800.504,1799.504,1,1801.5376537340353,1801.9160768081092,0,1815.9898278066885,1.4120768081093047
2022-01-03 11:09:00,1800.504,1799.504,1800.504,1799.504,-1,1801.1309229872281,1801.5449880684,0,1815.82578971906,2.040988068400111
2022-01-03 11:10:00,1799.504,1798.504,1799.504,1798.504,-1,1800.6055383897826,1801.0771437501846,0,1815.6534336024524,2.5731437501847267
2022-01-03 11:11:00,1798.504,1799.504,1799.504,1798.504,1,1800.3852307118264,1800.8351216347717,0,1815.492742720836,1.3311216347717618
2022-01-03 11:13:00,1799.504,1800.504,1800.504,1799.504,1,1800.4089845694612,1800.7841798448069,0,1815.343601002221,0.2801798448069803
2022-01-03 11:25:00,1800.504,1799.504,1800.504,1799.504,-1,1800.227987655569,1800.587229099452,0,1815.1859930320497,1.0832290994521827
2022-01-03 11:56:00,1799.504,1800.504,1800.504,1799.504,1,1800.2831901244551,1800.5744246226134,0,1815.039903549144,0.07042462261347282
2022-01-03 12:04:00,1800.504,1799.504,1800.504,1799.504,-1,1800.1273520995642,1800.409743911442,0,1814.8853174441774,0.9057439114421868
2022-01-03 13:30:00,1799.504,1800.504,1800.504,1799.504,1,1800.2026816796513,1800.4242448481434,0,1814.742219758166,0.07975515185648874
2022-01-03 13:42:00,1800.504,1801.504,1801.504,1800.504,1,1800.462945343721,1800.5903610253522,0,1814.610496178483,0.9136389746477107
2022-01-03 14:01:00,1801.504,1802.504,1802.504,1801.504,1,1800.871156274977,1800.8847670214518,0,1814.4900335299408,1.619232978548098
2022-01-03 14:04:00,1802.504,1801.504,1802.504,1801.504,-1,1800.9977250199818,1800.980033633536,1,1814.3608192659615,0.5239663664638101
2022-01-03 14:36:00,1801.504,1802.504,1802.504,1801.504,1,1801.2989800159855,1801.2144899976074,0,1814.2428409648076,1.2895100023924897
2022-01-03 15:00:00,1802.504,1801.504,1802.504,1801.504,-1,1801.3399840127886,1801.2590299979756,0,1814.116086328342,0.24497000202427444
2022-01-03 15:32:00,1801.504,1802.504,1802.504,1801.504,1,1801.572787210231,1801.4505638444411,0,1814.0005431807963,1.0534361555587566
2022-01-03 15:36:00,1802.504,1803.504,1803.504,1802.504,1,1801.9590297681848,1801.7664770991425,0,1813.896099965067,1.737522900857357
2022-01-03 15:58:00,1803.504,1802.504,1803.504,1802.504,-1,1802.068023814548,1801.8799421608128,0,1813.7827457365588,0.6240578391871168
2022-01-03 16:00:00,1802.504,1801.504,1802.504,1801.504,-1,1801.9552190516386,1801.8221049053031,0,1813.660569162066,0.31810490530324387
2022-01-03 18:00:00,1801.504,1800.504,1801.504,1800.504,-1,1801.664975241311,1801.6193195352566,0,1813.5296580261252,1.1153195352567309
2022-01-03 18:01:00,1800.504,1801.504,1801.504,1800.504,1,1801.6327801930488,1801.6015780682942,0,1813.4099997373082,0.09757806829429683
2022-01-03 18:01:00,1801.504,1802.504,1802.504,1801.504,1,1801.8070241544392,1801.7404122116336,0,1813.3014823269868,0.7635877883662943
2022-01-03 18:33:00,1802.504,1803.504,1803.504,1802.504,1,1802.1464193235515,1802.0117334098438,0,1813.2039949406487,1.4922665901560777
2022-01-03 19:02:00,1803.504,1804.504,1804.504,1803.504,1,1802.6179354588412,1802.3951590390986,0,1813.1174278268115,2.1088409609012615
2022-01-03 19:16:00,1804.504,1803.504,1804.504,1803.504,-1,1802.7951483670731,1802.5657499561603,0,1813.0217718285348,0.9382500438396164
2022-01-03 19:42:00,1803.504,1804.504,1804.504,1803.504,1,1803.1369186936586,1802.8639422705971,0,1812.9370178799923,1.6400577294027698
2022-01-03 20:01:00,1804.504,1805.504,1805.504,1804.504,1,1803.6103349549269,1803.2701049981977,0,1812.863057503077,2.2338950018022388
2022-01-03 20:02:00,1805.504,1806.504,1806.504,1805.504,1,1804.1890679639416,1803.7676273061672,0,1812.7997832990663,2.7363726938326636
2022-01-03 20:05:00,1806.504,1805.504,1806.504,1805.504,-1,1804.4520543711533,1804.034761566757,0,1812.7271884403692,1.4692384332429356
2022-01-03 20:15:00,1805.504,1804.504,1805.504,1804.504,-1,1804.4624434969228,1804.1069520949482,0,1812.6453656698184,0.3970479050517497
2022-01-03 20:21:00,1804.504,1803.504,1804.504,1803.504,-1,1804.2707547975383,1804.0141902341868,0,1812.554406807432,0.5101902341868936
2022-01-03 20:46:00,1803.504,1804.504,1804.504,1803.504,1,1804.3174038380307,1804.0895455827733,0,1812.4743032571093,0.4144544172265796
2022-01-03 21:00:00,1804.504,1805.504,1805.504,1804.504,1,1804.5547230704246,1804.3071539546543,0,1812.4049470057948,1.1968460453456373
2022-01-03 21:25:00,1805.504,1806.504,1806.504,1805.504,1,1804.9445784563397,1804.6451302693229,0,1812.34623111519,1.8588697306770428
2022-01-03 21:40:00,1806.504,1805.504,1806.504,1805.504,-1,1805.0564627650717,1804.7772640740425,0,1812.2781492135464,0.7267359259574278
2022-01-03 22:05:00,1805.504,1804.504,1805.504,1804.504,-1,1804.9459702120575,1804.7352234472667,0,1812.2007944950037,0.23122344726675692
2022-01-03 23:16:00,1804.504,1803.504,1804.504,1803.504,-1,1804.6575761696463,1804.5458044553793,0,1812.1142592263968,1.0418044553794061
2022-01-04 00:30:00,1803.504,1804.504,1804.504,1803.504,1,1804.626860935717,1804.5393730007056,0,1812.038535253995,0.035373000705703816
2022-01-04 01:07:00,1804.504,1805.504,1805.504,1804.504,1,1804.8022887485738,1804.6877771544432,0,1811.9735150027116,0.8162228455566947
2022-01-04 01:21:00,1805.504,1804.504,1805.504,1804.504,-1,1804.742630998859,1804.6595037460672,0,1811.8991914703463,0.15550374606732476
2022-01-04 01:53:00,1804.504,1803.504,1804.504,1803.504,-1,1804.4949047990874,1804.48173393898,0,1811.8156572268604,0.977733938980009
2022-01-04 02:02:00,1803.504,1804.504,1804.504,1803.504,1,1804.49672383927,1804.4851594868292,0,1811.7429044186329,0.01884051317074409
2022-01-04 02:03:00,1804.504,1803.504,1804.504,1803.504,-1,1804.2981790714161,1804.3342118734708,-1,1811.6609252701887,0.8302118734709438
2022-01-04 02:11:00,1803.504,1804.504,1804.504,1803.504,1,1804.339343257133,1804.3603331237061,0,1811.5897120834206,0.1436668762937643
2022-01-04 02:14:00,1804.504,1803.504,1804.504,1803.504,-1,1804.1722746057064,1804.2285895662128,0,1811.5092572368194,0.7245895662128987
2022-01-04 02:20:00,1803.504,1804.504,1804.504,1803.504,1,1804.238619684565,1804.27096040218,0,1811.4395531847117,0.2330395978199249
2022-01-04 02:24:00,1804.504,1805.504,1805.504,1804.504,1,1804.491695747652,1804.4606588018446,1,1811.380492954018,1.0433411981553036
2022-01-04 02:31:00,1805.504,1806.504,1806.504,1805.504,1,1804.8941565981218,1804.7750189861763,0,1811.3319706360678,1.7289810138236135
2022-01-04 02:44:00,1806.504,1805.504,1806.504,1805.504,-1,1805.0161252784974,1804.88716991138,0,1811.273980878495,0.6168300886199631
2022-01-04 03:05:00,1805.504,1804.504,1805.504,1804.504,-1,1804.913700222798,1804.8282206942445,0,1811.2066178846792,0.3242206942445591
2022-01-04 03:11:00,1804.504,1805.504,1805.504,1804.504,1,1805.0317601782385,1804.9321867412839,0,1811.149875418165,0.5718132587160198
2022-01-04 03:16:00,1805.504,1804.504,1805.504,1804.504,-1,1804.926208142591,1804.8663118580093,0,1811.0837473045515,0.3623118580094342
2022-01-04 03:18:00,1804.504,1805.504,1805.504,1804.504,1,1805.0417665140728,1804.964417726008,0,1811.0282274308745,0.5395822739919822
2022-01-04 03:19:00,1805.504,1804.504,1805.504,1804.504,-1,1804.9342132112583,1804.893584229699,0,1810.9633097449953,0.3895842296990395
2022-01-04 03:22:00,1804.504,1805.504,1805.504,1804.504,1,1805.0481705690067,1804.9874943482068,0,1810.9089882549954,0.516505651793068
2022-01-04 03:28:00,1805.504,1806.504,1806.504,1805.504,1,1805.3393364552055,1805.2208029100211,0,1810.8651575260901,1.2831970899787848
