time,open,close,high,low,direction,ema_fast,ema_slow,signal
2022-01-24 05:00:00,1836.71,1836.21,1836.71,1836.21,-1,1836.3173440001287,1836.1477475970103,0
2022-01-24 05:00:00,1836.21,1835.71,1836.21,1835.71,-1,1836.195875200103,1836.0804018128547,0
2022-01-24 05:15:00,1835.71,1836.21,1836.21,1835.71,1,1836.1987001600826,1836.1003399954923,0
2022-01-24 05:30:00,1836.21,1835.71,1836.21,1835.71,-1,1836.1009601280662,1836.0402876884937,0
2022-01-24 05:45:00,1835.71,1836.21,1836.21,1835.71,1,1836.122768102453,1836.0663972748791,0
2022-01-24 05:45:00,1836.21,1836.71,1836.71,1836.21,1,1836.2402144819625,1836.1654130787438,0
2022-01-24 06:15:00,1836.71,1837.21,1837.21,1836.71,1,1836.43417158557,1836.326118758937,0
2022-01-24 06:45:00,1837.21,1837.71,1837.71,1837.21,1,1836.6893372684563,1836.5390235652542,0
2022-01-24 07:00:00,1837.71,1837.21,1837.71,1837.21,-1,1836.793469814765,1836.6422507090613,0
2022-01-24 07:30:00,1837.21,1837.71,1837.71,1837.21,1,1836.9767758518124,1836.806519830744,0
2022-01-24 07:45:00,1837.71,1838.21,1838.21,1837.71,1,1837.22342068145,1837.0224398567834,0
2022-01-24 07:45:00,1838.21,1838.71,1838.71,1838.21,1,1837.5207365451602,1837.2820644942014,0
2022-01-24 07:45:00,1838.71,1839.21,1839.21,1838.71,1,1837.8585892361284,1837.578669956632,0
2022-01-24 08:00:00,1839.21,1838.71,1839.21,1838.71,-1,1838.0288713889029,1837.7527207325347,0
2022-01-24 08:00:00,1838.71,1838.21,1838.71,1838.21,-1,1838.0650971111224,1837.8230713890678,0
2022-01-24 08:15:00,1838.21,1838.71,1838.71,1838.21,1,1838.194077688898,1837.9595219445957,0
2022-01-24 08:30:00,1838.71,1839.21,1839.21,1838.71,1,1838.3972621511186,1838.1519031838886,0
2022-01-24 08:45:00,1839.21,1838.71,1839.21,1838.71,-1,1838.459809720895,1838.2377642325212,0
2022-01-24 08:45:00,1838.71,1838.21,1838.71,1838.21,-1,1838.409847776716,1838.2334928121334,0
2022-01-24 08:45:00,1838.21,1837.71,1838.21,1837.71,-1,1838.269878221373,1838.1529554564206,0
2022-01-24 08:45:00,1837.71,1837.21,1837.71,1837.21,-1,1838.0579025770985,1838.0078853862021,0
2022-01-24 09:00:00,1837.21,1836.71,1837.21,1836.71,-1,1837.788322061679,1837.8082107114017,-1
2022-01-24 09:15:00,1836.71,1837.21,1837.21,1836.71,1,1837.6726576493434,1837.7161782942628,0
2022-01-24 09:15:00,1837.21,1837.71,1837.71,1837.21,1,1837.6801261194746,1837.7152277874532,0
2022-01-24 09:15:00,1837.71,1838.21,1838.21,1837.71,1,1837.78610089558,1837.7913465893835,0
2022-01-24 09:15:00,1838.21,1838.71,1838.71,1838.21,1,1837.970880716464,1837.9326778833245,1
2022-01-24 09:30:00,1838.71,1838.21,1838.71,1838.21,-1,1838.0187045731714,1837.9753428243514,0
2022-01-24 09:30:00,1838.21,1837.71,1838.21,1837.71,-1,1837.956963658537,1837.9345208513741,0
2022-01-24 09:45:00,1837.71,1837.21,1837.71,1837.21,-1,1837.8075709268296,1837.8230561050088,-1
2022-01-24 10:00:00,1837.21,1837.71,1837.71,1837.21,1,1837.7880567414636,1837.8056628580844,0
2022-01-24 10:00:00,1837.71,1838.21,1838.21,1837.71,1,1837.8724453931711,1837.8678685722252,1
2022-01-24 10:00:00,1838.21,1838.71,1838.71,1838.21,1,1838.039956314537,1837.9974272534214,0
2022-01-24 10:00:00,1838.71,1839.21,1839.21,1838.71,1,1838.2739650516298,1838.1839769067412,0
2022-01-24 10:00:00,1839.21,1839.71,1839.71,1839.21,1,1838.561172041304,1838.4187496903196,0
2022-01-24 10:00:00,1839.71,1840.21,1840.21,1839.71,1,1838.8909376330434,1838.6943266610397,0
2022-01-24 10:00:00,1840.21,1840.71,1840.71,1840.21,1,1839.2547501064348,1839.004430251649,0
2022-01-24 10:00:00,1840.71,1841.21,1841.21,1840.71,1,1839.6458000851478,1839.3437486744724,0
2022-01-24 10:15:00,1841.21,1840.71,1841.21,1840.71,-1,1839.8586400681183,1839.5539411860918,0
2022-01-24 10:15:00,1840.71,1840.21,1840.71,1840.21,-1,1839.928912054495,1839.6548733113086,0
2022-01-24 10:30:00,1840.21,1840.71,1840.71,1840.21,1,1840.085129643596,1839.8172004941844,0
2022-01-24 10:30:00,1840.71,1841.21,1841.21,1840.71,1,1840.310103714877,1840.0314773412329,0
2022-01-24 10:45:00,1841.21,1840.71,1841.21,1840.71,-1,1840.3900829719016,1840.1358654425817,0
