time,open,close,high,low,direction,ema_fast,ema_slow,signal
2022-01-04 09:32:00,1808.504,1807.504,1808.504,1807.504,-1,1808.0123339625625,1807.673565116811,0
2022-01-04 09:36:00,1807.504,1808.504,1808.504,1807.504,1,1808.1106671700502,1807.801324329609,0
2022-01-04 09:41:00,1808.504,1807.504,1808.504,1807.504,-1,1807.9893337360402,1807.755582125054,0
2022-01-04 09:43:00,1807.504,1806.504,1807.504,1806.504,-1,1807.6922669888322,1807.5630310288918,0
2022-01-04 09:45:00,1806.504,1807.504,1807.504,1806.504,1,1807.654613591066,1807.5539493321394,0
2022-01-04 09:48:00,1807.504,1808.504,1808.504,1807.504,1,1807.824490872853,1807.7001109733487,0
2022-01-04 09:52:00,1808.504,1809.504,1809.504,1808.504,1,1808.1603926982825,1807.9776323620642,0
2022-01-04 09:53:00,1809.504,1810.504,1810.504,1809.504,1,1808.629114158626,1808.366304306362,0
2022-01-04 09:54:00,1810.504,1809.504,1810.504,1809.504,-1,1808.804091326901,1808.5413344130754,0
2022-01-04 09:56:00,1809.504,1810.504,1810.504,1809.504,1,1809.1440730615209,1808.84328296491,0
