time,open,high,low,close
2022-01-02 22:42:00,1824.708,1824.878,1824.548,1824.788
2022-01-02 22:45:00,1824.788,1824.788,1824.398,1824.458
2022-01-02 22:48:00,1824.458,1824.928,1824.448,1824.928
2022-01-02 22:51:00,1824.928,1825.158,1824.868,1825.068
2022-01-02 22:54:00,1825.098,1825.338,1825.038,1825.338
2022-01-02 22:57:00,1825.338,1825.618,1825.278,1825.618
2022-01-02 23:00:00,1825.618,1825.618,1824.868,1825.308
2022-01-02 23:03:00,1825.274,1825.288,1825.068,1825.268
2022-01-02 23:06:00,1825.258,1825.498,1825.258,1825.428
2022-01-02 23:09:00,1825.478,1825.654,1825.418,1825.508
2022-01-02 23:12:00,1825.408,1825.488,1825.088,1825.348
2022-01-02 23:15:00,1825.314,1825.428,1825.258,1825.388
2022-01-02 23:18:00,1825.438,1825.638,1825.438,1825.538
2022-01-02 23:21:00,1825.538,1825.608,1825.468,1825.538
2022-01-02 23:24:00,1825.528,1825.738,1825.508,1825.658
2022-01-02 23:27:00,1825.678,1825.778,1825.654,1825.688
2022-01-02 23:30:00,1825.728,1825.854,1825.654,1825.664
2022-01-02 23:33:00,1825.658,1825.658,1825.344,1825.428
2022-01-02 23:36:00,1825.434,1825.498,1825.348,1825.398
2022-01-02 23:39:00,1825.398,1825.638,1825.388,1825.638
2022-01-02 23:42:00,1825.628,1825.698,1825.378,1825.488
2022-01-02 23:45:00,1825.468,1825.498,1825.038,1825.168
2022-01-02 23:48:00,1825.168,1825.218,1824.968,1824.968
2022-01-02 23:51:00,1824.998,1825.018,1824.538,1824.578
2022-01-02 23:54:00,1824.538,1824.768,1824.448,1824.628
2022-01-02 23:57:00,1824.618,1825.058,1824.608,1825.028
2022-01-03 00:00:00,1825.038,1825.268,1824.988,1825.088
2022-01-03 00:03:00,1825.088,1825.108,1824.878,1824.924
2022-01-03 00:06:00,1824.914,1825.084,1824.904,1825.034
2022-01-03 00:09:00,1825.038,1825.118,1824.778,1824.948
2022-01-03 00:12:00,1824.988,1825.008,1824.628,1824.678
2022-01-03 00:15:00,1824.648,1824.648,1824.458,1824.528
2022-01-03 00:18:00,1824.528,1824.698,1824.508,1824.618
2022-01-03 00:21:00,1824.618,1824.618,1824.468,1824.568
2022-01-03 00:24:00,1824.558,1824.558,1823.594,1824.078
2022-01-03 00:27:00,1824.118,1824.488,1823.974,1824.138
2022-01-03 00:30:00,1824.138,1824.508,1824.058,1824.488
2022-01-03 00:33:00,1824.518,1825.168,1824.368,1825.118
2022-01-03 00:36:00,1825.128,1825.158,1824.654,1824.968
2022-01-03 00:39:00,1824.988,1824.988,1824.678,1824.858
2022-01-03 00:42:00,1824.888,1825.238,1824.804,1825.218
2022-01-03 00:45:00,1825.218,1825.218,1824.908,1825.158
2022-01-03 00:48:00,1825.208,1825.528,1825.208,1825.478
2022-01-03 00:51:00,1825.478,1825.498,1825.334,1825.438
2022-01-03 00:54:00,1825.438,1825.648,1825.358,1825.438
2022-01-03 00:57:00,1825.448,1825.458,1825.308,1825.338
2022-01-03 01:00:00,1825.328,1825.538,1825.048,1825.394
2022-01-03 01:03:00,1825.374,1825.618,1825.354,1825.458
2022-01-03 01:06:00,1825.458,1825.528,1825.248,1825.285
2022-01-03 01:09:00,1825.285,1825.285,1824.658,1825.058
2022-01-03 01:12:00,1825.088,1825.358,1824.938,1824.938
2022-01-03 01:15:00,1824.878,1824.918,1824.448,1824.674
2022-01-03 01:18:00,1824.674,1824.674,1824.334,1824.548
2022-01-03 01:21:00,1824.568,1824.568,1824.168,1824.248
2022-01-03 01:24:00,1824.328,1824.338,1823.588,1823.644
2022-01-03 01:27:00,1823.664,1823.868,1823.578,1823.828
2022-01-03 01:30:00,1823.838,1824.178,1823.578,1824.128
2022-01-03 01:33:00,1824.138,1824.268,1823.968,1824.238
2022-01-03 01:36:00,1824.248,1824.664,1824.218,1824.528
2022-01-03 01:39:00,1824.518,1824.584,1824.028,1824.358
2022-01-03 01:42:00,1824.328,1824.888,1824.278,1824.734
2022-01-03 01:45:00,1824.688,1825.088,1824.688,1824.978
2022-01-03 01:48:00,1825.018,1825.298,1824.838,1825.228
2022-01-03 01:51:00,1825.198,1825.304,1825.138,1825.248
2022-01-03 01:54:00,1825.258,1825.318,1824.848,1825.138
2022-01-03 01:57:00,1825.138,1825.358,1825.058,1825.168
2022-01-03 02:00:00,1825.248,1825.278,1823.418,1823.474
2022-01-03 02:03:00,1823.444,1823.644,1822.858,1823.008
2022-01-03 02:06:00,1822.998,1823.038,1822.398,1822.658
2022-01-03 02:09:00,1822.658,1822.708,1821.638,1821.858
2022-01-03 02:12:00,1821.848,1822.858,1820.908,1822.754
2022-01-03 02:15:00,1822.758,1822.954,1821.838,1822.728
2022-01-03 02:18:00,1822.658,1823.368,1822.124,1823.298
2022-01-03 02:21:00,1823.268,1823.608,1823.188,1823.348
2022-01-03 02:24:00,1823.348,1823.348,1822.328,1822.388
2022-01-03 02:27:00,1822.388,1822.718,1822.258,1822.275
2022-01-03 02:30:00,1822.275,1823.118,1822.255,1822.948
2022-01-03 02:33:00,1822.948,1823.278,1822.888,1823.258
2022-01-03 02:36:00,1823.258,1823.278,1822.648,1822.778
2022-01-03 02:39:00,1822.778,1823.028,1822.718,1822.878
2022-01-03 02:42:00,1822.848,1823.028,1822.478,1822.608
2022-01-03 02:45:00,1822.608,1822.748,1822.508,1822.548
2022-01-03 02:48:00,1822.594,1822.848,1822.348,1822.348
2022-01-03 02:51:00,1822.378,1822.928,1822.268,1822.908
2022-01-03 02:54:00,1822.908,1823.148,1822.548,1823.148
2022-01-03 02:57:00,1823.148,1824.148,1823.128,1824.148
2022-01-03 03:00:00,1824.138,1824.158,1823.318,1823.598
2022-01-03 03:03:00,1823.588,1824.078,1823.448,1824.008
2022-01-03 03:06:00,1824.118,1824.238,1823.808,1824.178
2022-01-03 03:09:00,1824.158,1824.168,1823.468,1823.538
2022-01-03 03:12:00,1823.498,1823.498,1822.638,1823.078
2022-01-03 03:15:00,1823.068,1823.228,1822.848,1823.118
2022-01-03 03:18:00,1823.098,1823.238,1822.488,1822.508
2022-01-03 03:21:00,1822.508,1822.838,1822.354,1822.585
2022-01-03 03:24:00,1822.585,1822.585,1822.0,1822.524
2022-01-03 03:27:00,1822.524,1822.668,1822.0,1822.138
2022-01-03 03:30:00,1822.138,1822.138,1821.388,1821.898
2022-01-03 03:33:00,1821.868,1822.104,1821.359,1821.758
2022-01-03 03:36:00,1821.758,1821.908,1821.304,1821.519
2022-01-03 03:39:00,1821.494,1821.888,1821.238,1821.878
2022-01-03 03:42:00,1821.858,1822.028,1821.658,1821.918
2022-01-03 03:45:00,1821.928,1822.548,1821.888,1822.278
2022-01-03 03:48:00,1822.258,1822.838,1822.199,1822.384
2022-01-03 03:51:00,1822.434,1822.888,1822.364,1822.798
2022-01-03 03:54:00,1822.818,1823.208,1822.768,1822.818
2022-01-03 03:57:00,1822.808,1822.898,1822.498,1822.774
2022-01-03 04:00:00,1822.784,1823.148,1822.368,1823.054
2022-01-03 04:03:00,1823.068,1823.714,1822.848,1823.674
2022-01-03 04:06:00,1823.668,1823.898,1823.439,1823.538
2022-01-03 04:09:00,1823.508,1824.288,1823.508,1824.078
2022-01-03 04:12:00,1824.078,1824.954,1823.908,1824.844
2022-01-03 04:15:00,1824.844,1824.959,1824.199,1824.624
2022-01-03 04:18:00,1824.624,1825.014,1824.559,1824.744
2022-01-03 04:21:00,1824.748,1825.028,1824.679,1824.854
2022-01-03 04:24:00,1824.854,1824.974,1824.439,1824.448
2022-01-03 04:27:00,1824.454,1824.694,1823.988,1824.198
2022-01-03 04:30:00,1824.188,1824.794,1823.989,1824.604
2022-01-03 04:33:00,1824.614,1824.798,1824.449,1824.694
2022-01-03 04:36:00,1824.718,1824.978,1824.338,1824.698
2022-01-03 04:39:00,1824.708,1824.998,1824.418,1824.704
2022-01-03 04:42:00,1824.708,1824.998,1824.669,1824.948
2022-01-03 04:45:00,1824.948,1825.239,1824.894,1825.189
2022-01-03 04:48:00,1825.189,1825.554,1825.044,1825.554
2022-01-03 04:51:00,1825.554,1826.118,1825.389,1826.118
2022-01-03 04:54:00,1826.158,1826.578,1825.624,1826.024
2022-01-03 04:57:00,1826.024,1826.554,1825.928,1826.304
2022-01-03 05:00:00,1826.294,1826.844,1826.228,1826.744
2022-01-03 05:03:00,1826.724,1827.229,1826.669,1826.874
2022-01-03 05:06:00,1826.874,1827.144,1826.654,1826.908
2022-01-03 05:09:00,1826.908,1827.404,1826.908,1827.134
2022-01-03 05:12:00,1827.159,1827.204,1826.874,1827.059
2022-01-03 05:15:00,1827.069,1827.414,1826.804,1826.859
2022-01-03 05:18:00,1826.834,1827.134,1826.528,1826.784
2022-01-03 05:21:00,1826.784,1826.964,1826.058,1826.109
2022-01-03 05:24:00,1826.139,1826.424,1826.034,1826.174
2022-01-03 05:27:00,1826.174,1826.254,1825.724,1825.744
2022-01-03 05:30:00,1825.744,1825.994,1825.579,1825.719
2022-01-03 05:33:00,1825.729,1826.069,1825.679,1826.004
2022-01-03 05:36:00,1826.004,1826.124,1825.714,1825.924
2022-01-03 05:39:00,1825.904,1826.164,1825.444,1825.674
2022-01-03 05:42:00,1825.664,1825.664,1825.429,1825.484
2022-01-03 05:45:00,1825.454,1826.044,1825.414,1826.034
2022-01-03 05:48:00,1826.084,1826.204,1825.914,1826.174
2022-01-03 05:51:00,1826.184,1826.274,1825.578,1825.728
2022-01-03 05:54:00,1825.748,1826.039,1825.628,1826.039
2022-01-03 05:57:00,1826.059,1826.735,1826.009,1826.308
2022-01-03 06:00:00,1826.338,1826.708,1826.249,1826.644
2022-01-03 06:03:00,1826.644,1827.038,1826.528,1826.588
2022-01-03 06:06:00,1826.548,1826.618,1825.938,1826.068
2022-01-03 06:09:00,1826.068,1826.408,1825.878,1826.098
2022-01-03 06:12:00,1826.098,1826.118,1825.609,1825.714
2022-01-03 06:15:00,1825.704,1826.174,1825.648,1826.099
2022-01-03 06:18:00,1826.078,1826.168,1825.774,1825.818
2022-01-03 06:21:00,1825.804,1825.848,1825.188,1825.218
2022-01-03 06:24:00,1825.199,1825.284,1824.498,1824.774
2022-01-03 06:27:00,1824.774,1824.794,1824.014,1824.104
2022-01-03 06:30:00,1824.068,1824.068,1823.634,1823.774
2022-01-03 06:33:00,1823.774,1824.504,1823.774,1824.354
2022-01-03 06:36:00,1824.354,1824.784,1824.008,1824.224
2022-01-03 06:39:00,1824.204,1824.418,1823.758,1824.378
2022-01-03 06:42:00,1824.378,1824.448,1823.508,1823.518
2022-01-03 06:45:00,1823.508,1823.608,1822.698,1822.768
2022-01-03 06:48:00,1822.758,1822.968,1822.574,1822.818
2022-01-03 06:51:00,1822.818,1822.818,1822.168,1822.484
2022-01-03 06:54:00,1822.484,1823.094,1822.434,1822.928
2022-01-03 06:57:00,1822.918,1823.018,1822.868,1822.875
2022-01-03 07:00:00,1822.875,1823.108,1822.528,1822.698
2022-01-03 07:03:00,1822.698,1822.748,1822.208,1822.378
2022-01-03 07:06:00,1822.404,1822.468,1822.0,1822.224
2022-01-03 07:09:00,1822.228,1822.548,1822.204,1822.398
2022-01-03 07:12:00,1822.378,1822.658,1822.128,1822.144
2022-01-03 07:15:00,1822.168,1822.398,1822.154,1822.268
2022-01-03 07:18:00,1822.214,1822.544,1821.968,1822.158
2022-01-03 07:21:00,1822.158,1822.648,1821.978,1822.158
2022-01-03 07:24:00,1822.148,1822.844,1821.914,1822.134
2022-01-03 07:27:00,1822.148,1822.648,1821.728,1822.038
2022-01-03 07:30:00,1822.068,1822.308,1821.624,1821.739
2022-01-03 07:33:00,1821.739,1821.954,1821.378,1821.688
2022-01-03 07:36:00,1821.718,1822.164,1821.669,1822.114
2022-01-03 07:39:00,1822.104,1822.264,1821.674,1821.819
2022-01-03 07:42:00,1821.818,1822.058,1821.739,1821.918
2022-01-03 07:45:00,1821.918,1822.094,1821.694,1822.084
2022-01-03 07:48:00,1822.084,1822.084,1821.728,1821.748
2022-01-03 07:51:00,1821.748,1821.894,1821.234,1821.374
2022-01-03 07:54:00,1821.404,1821.844,1821.228,1821.468
2022-01-03 07:57:00,1821.468,1821.888,1821.194,1821.684
2022-01-03 08:00:00,1821.664,1821.898,1819.168,1820.278
2022-01-03 08:03:00,1820.308,1820.648,1819.358,1820.348
2022-01-03 08:06:00,1820.348,1820.358,1818.148,1818.148
2022-01-03 08:09:00,1818.148,1818.178,1813.328,1814.224
2022-01-03 08:12:00,1814.224,1814.898,1813.798,1814.478
2022-01-03 08:15:00,1814.528,1814.958,1813.718,1814.238
2022-01-03 08:18:00,1814.218,1814.398,1813.038,1814.084
2022-01-03 08:21:00,1814.058,1815.128,1813.598,1814.968
2022-01-03 08:24:00,1814.978,1814.998,1810.814,1811.678
2022-01-03 08:27:00,1811.608,1812.944,1810.618,1812.528
2022-01-03 08:30:00,1812.518,1812.908,1810.728,1810.764
2022-01-03 08:33:00,1810.764,1810.764,1808.308,1809.254
2022-01-03 08:36:00,1809.254,1809.868,1807.278,1809.838
2022-01-03 08:39:00,1809.848,1810.374,1808.868,1809.924
2022-01-03 08:42:00,1809.904,1809.904,1808.408,1808.824
2022-01-03 08:45:00,1808.678,1809.114,1806.398,1806.818
2022-01-03 08:48:00,1806.698,1807.364,1806.158,1807.048
2022-01-03 08:51:00,1807.038,1807.038,1806.154,1806.478
2022-01-03 08:54:00,1806.488,1809.124,1806.154,1809.008
2022-01-03 08:57:00,1809.028,1809.068,1805.584,1807.058
2022-01-03 09:00:00,1807.028,1808.858,1806.588,1808.548
2022-01-03 09:03:00,1808.408,1808.808,1807.978,1808.748
2022-01-03 09:06:00,1808.768,1809.748,1808.478,1809.594
2022-01-03 09:09:00,1809.594,1810.878,1809.098,1810.214
2022-01-03 09:12:00,1810.194,1810.194,1808.098,1808.948
2022-01-03 09:15:00,1808.948,1809.538,1808.548,1809.518
2022-01-03 09:18:00,1809.418,1809.468,1807.128,1807.828
2022-01-03 09:21:00,1807.788,1809.028,1807.584,1808.898
2022-01-03 09:24:00,1808.828,1809.078,1807.788,1807.908
2022-01-03 09:27:00,1807.908,1808.228,1806.948,1807.438
2022-01-03 09:30:00,1807.388,1807.818,1806.178,1806.908
2022-01-03 09:33:00,1806.878,1806.918,1804.278,1806.734
2022-01-03 09:36:00,1806.734,1808.428,1805.804,1808.418
2022-01-03 09:39:00,1808.348,1808.958,1807.338,1807.708
2022-01-03 09:42:00,1807.708,1807.708,1805.918,1807.068
2022-01-03 09:45:00,1807.028,1808.928,1806.968,1807.758
2022-01-03 09:48:00,1807.758,1808.884,1806.708,1806.838
2022-01-03 09:51:00,1806.888,1806.888,1805.624,1806.228
2022-01-03 09:54:00,1806.178,1806.438,1804.678,1805.048
2022-01-03 09:57:00,1805.158,1805.158,1802.698,1802.778
2022-01-03 10:00:00,1802.788,1805.168,1802.678,1803.874
2022-01-03 10:03:00,1803.904,1803.904,1801.508,1801.848
2022-01-03 10:06:00,1801.848,1802.158,1800.648,1801.028
2022-01-03 10:09:00,1801.018,1801.878,1800.308,1800.978
2022-01-03 10:12:00,1800.978,1801.424,1799.888,1801.414
2022-01-03 10:15:00,1801.394,1801.714,1799.678,1801.648
2022-01-03 10:18:00,1801.628,1804.808,1801.388,1804.704
2022-01-03 10:21:00,1804.724,1806.588,1803.568,1806.009
2022-01-03 10:24:00,1806.009,1806.364,1805.158,1805.178
2022-01-03 10:27:00,1805.168,1805.364,1803.538,1803.548
2022-01-03 10:30:00,1803.568,1804.638,1802.614,1804.028
2022-01-03 10:33:00,1804.028,1804.038,1801.748,1801.818
2022-01-03 10:36:00,1801.818,1802.718,1801.114,1802.638
2022-01-03 10:39:00,1802.618,1802.618,1801.638,1802.178
2022-01-03 10:42:00,1802.178,1803.348,1801.858,1802.788
2022-01-03 10:45:00,1802.834,1802.888,1801.698,1802.108
2022-01-03 10:48:00,1802.108,1802.458,1801.709,1801.898
2022-01-03 10:51:00,1801.914,1802.388,1801.528,1802.198
2022-01-03 10:54:00,1802.188,1803.038,1801.908,1802.328
2022-01-03 10:57:00,1802.338,1802.978,1801.558,1801.838
2022-01-03 11:00:00,1801.808,1801.868,1800.788,1800.928
2022-01-03 11:03:00,1800.938,1801.458,1800.628,1800.885
2022-01-03 11:06:00,1800.738,1800.865,1799.178,1799.478
2022-01-03 11:09:00,1799.418,1799.738,1798.189,1799.618
2022-01-03 11:12:00,1799.538,1800.808,1798.848,1800.058
2022-01-03 11:15:00,1799.998,1800.578,1799.568,1800.138
2022-01-03 11:18:00,1800.138,1800.928,1799.868,1800.498
2022-01-03 11:21:00,1800.498,1800.678,1800.048,1800.238
2022-01-03 11:24:00,1800.178,1800.268,1798.648,1798.828
2022-01-03 11:27:00,1798.818,1800.358,1798.818,1800.358
2022-01-03 11:30:00,1800.358,1800.358,1798.829,1799.364
2022-01-03 11:33:00,1799.364,1800.138,1799.119,1799.904
2022-01-03 11:36:00,1799.898,1799.915,1799.278,1799.578
2022-01-03 11:39:00,1799.548,1800.248,1799.498,1800.228
2022-01-03 11:42:00,1800.228,1800.344,1798.718,1798.908
2022-01-03 11:45:00,1798.868,1799.278,1798.648,1799.278
2022-01-03 11:48:00,1799.278,1799.778,1799.218,1799.618
2022-01-03 11:51:00,1799.608,1799.778,1799.254,1799.778
2022-01-03 11:54:00,1799.778,1800.968,1799.478,1800.754
2022-01-03 11:57:00,1800.754,1800.754,1799.778,1800.638
2022-01-03 12:00:00,1800.638,1800.858,1800.108,1800.348
2022-01-03 12:03:00,1800.338,1800.358,1799.444,1799.968
2022-01-03 12:06:00,1799.968,1800.118,1799.324,1799.454
2022-01-03 12:09:00,1799.454,1799.828,1799.128,1799.424
2022-01-03 12:12:00,1799.394,1799.594,1798.974,1799.208
2022-01-03 12:15:00,1799.208,1799.458,1798.888,1799.374
2022-01-03 12:18:00,1799.358,1799.664,1798.958,1799.048
2022-01-03 12:21:00,1799.068,1799.248,1798.914,1799.004
2022-01-03 12:24:00,1799.004,1799.144,1798.708,1799.124
2022-01-03 12:27:00,1799.124,1799.828,1799.124,1799.368
2022-01-03 12:30:00,1799.384,1799.394,1798.768,1799.058
2022-01-03 12:33:00,1799.058,1799.514,1798.978,1799.438
2022-01-03 12:36:00,1799.438,1799.628,1799.438,1799.604
2022-01-03 12:39:00,1799.658,1799.964,1799.048,1799.048
2022-01-03 12:42:00,1799.038,1799.358,1798.798,1799.268
2022-01-03 12:45:00,1799.278,1799.518,1798.978,1799.318
2022-01-03 12:48:00,1799.328,1799.658,1799.188,1799.618
2022-01-03 12:51:00,1799.618,1800.088,1799.618,1799.918
2022-01-03 12:54:00,1799.918,1799.918,1799.278,1799.378
2022-01-03 12:57:00,1799.384,1799.698,1799.208,1799.568
2022-01-03 13:00:00,1799.558,1800.468,1799.338,1800.208
2022-01-03 13:03:00,1800.248,1800.428,1800.055,1800.058
2022-01-03 13:06:00,1800.058,1800.158,1799.664,1799.718
2022-01-03 13:09:00,1799.728,1799.868,1799.228,1799.788
2022-01-03 13:12:00,1799.778,1799.958,1799.668,1799.878
2022-01-03 13:15:00,1799.858,1799.884,1799.264,1799.288
2022-01-03 13:18:00,1799.288,1799.598,1799.128,1799.248
2022-01-03 13:21:00,1799.218,1799.804,1799.148,1799.288
2022-01-03 13:24:00,1799.308,1800.178,1799.068,1799.238
2022-01-03 13:27:00,1799.224,1800.478,1798.948,1800.448
2022-01-03 13:30:00,1800.438,1800.678,1799.728,1800.258
2022-01-03 13:33:00,1800.258,1800.814,1800.238,1800.538
2022-01-03 13:36:00,1800.538,1800.988,1800.538,1800.908
2022-01-03 13:39:00,1800.938,1801.468,1800.938,1801.284
2022-01-03 13:42:00,1801.284,1802.088,1801.268,1802.038
2022-01-03 13:45:00,1802.058,1802.118,1801.394,1801.534
2022-01-03 13:48:00,1801.558,1802.138,1801.558,1801.734
2022-01-03 13:51:00,1801.678,1801.978,1801.574,1801.664
2022-01-03 13:54:00,1801.664,1801.704,1801.478,1801.498
2022-01-03 13:57:00,1801.498,1801.824,1801.418,1801.564
2022-01-03 14:00:00,1801.568,1802.648,1801.568,1802.128
2022-01-03 14:03:00,1802.128,1802.198,1800.998,1801.118
2022-01-03 14:06:00,1801.088,1801.568,1800.958,1801.438
2022-01-03 14:09:00,1801.458,1802.198,1801.398,1802.178
2022-01-03 14:12:00,1802.188,1802.378,1801.678,1801.868
2022-01-03 14:15:00,1801.838,1801.854,1801.548,1801.728
2022-01-03 14:18:00,1801.718,1801.788,1801.478,1801.568
2022-01-03 14:21:00,1801.568,1801.858,1801.508,1801.668
2022-01-03 14:24:00,1801.688,1801.958,1801.578,1801.938
2022-01-03 14:27:00,1801.928,1801.998,1801.828,1801.938
2022-01-03 14:30:00,1801.938,1802.378,1801.938,1802.308
2022-01-03 14:33:00,1802.308,1802.418,1802.238,1802.268
2022-01-03 14:36:00,1802.248,1802.538,1802.238,1802.338
2022-01-03 14:39:00,1802.368,1802.548,1802.308,1802.508
2022-01-03 14:42:00,1802.498,1802.544,1802.318,1802.488
2022-01-03 14:45:00,1802.508,1802.838,1802.488,1802.644
2022-01-03 14:48:00,1802.614,1802.654,1802.364,1802.418
2022-01-03 14:51:00,1802.428,1802.678,1802.398,1802.488
2022-01-03 14:54:00,1802.488,1802.914,1802.258,1802.288
2022-01-03 14:57:00,1802.298,1802.528,1801.598,1801.618
2022-01-03 15:00:00,1801.618,1802.058,1801.354,1801.685
2022-01-03 15:03:00,1801.685,1801.788,1801.348,1801.348
2022-01-03 15:06:00,1801.348,1801.448,1801.054,1801.108
