time,open,close,high,low,direction,ema_fast,ema_slow,signal,ema_trend,dist
2022-02-24 07:03:00,1964.004,1964.504,1964.504,1964.004,1,1963.2920278904753,1963.2322536496367,1,1966.1221595451216,1.2717463503631734
2022-02-24 07:04:00,1964.504,1964.004,1964.504,1964.004,-1,1963.4344223123803,1963.350983857385,0,1966.1010833307423,0.6530161426148879
2022-02-24 07:05:00,1964.004,1963.504,1964.004,1963.504,-1,1963.4483378499044,1963.3745248024024,0,1966.0752417055608,0.12947519759745774
2022-02-24 07:05:00,1963.504,1963.004,1963.504,1963.004,-1,1963.3594702799235,1963.3175209866483,0,1966.0446820866,0.3135209866484274
2022-02-24 07:05:00,1963.004,1962.504,1963.004,1962.504,-1,1963.1883762239388,1963.1923639117795,-1,1966.0094514190716,0.688363911779561
2022-02-24 07:05:00,1962.504,1962.004,1962.504,1962.004,-1,1962.9515009791512,1963.0095386945827,0,1965.969596181071,1.0055386945828104
2022-02-24 07:06:00,1962.004,1962.504,1962.504,1962.004,1,1962.862000783321,1962.9317635108007,0,1965.9351126369806,0.4277635108007871
2022-02-24 07:07:00,1962.504,1963.004,1963.004,1962.504,1,1962.8904006266569,1962.9428768168314,0,1965.9059473371103,0.06112318316854726
2022-02-24 07:07:00,1963.004,1963.504,1963.504,1963.004,1,1963.0131205013256,1963.0292034603958,0,1965.8820473636067,0.4747965396040854
2022-02-24 07:08:00,1963.504,1964.004,1964.004,1963.504,1,1963.2112964010605,1963.1791721587965,1,1965.863360325163,0.8248278412033869
2022-02-24 07:09:00,1964.004,1963.504,1964.004,1963.504,-1,1963.2698371208485,1963.2291456728276,0,1965.839884103022,0.2748543271723065
2022-02-24 07:10:00,1963.504,1963.004,1963.504,1963.004,-1,1963.2166696966788,1963.194507877008,0,1965.8116663507533,0.19050787700803085
2022-02-24 07:10:00,1963.004,1962.504,1963.004,1962.504,-1,1963.0741357573431,1963.0882758959299,-1,1965.7787542477608,0.5842758959299772
2022-02-24 07:11:00,1962.504,1963.004,1963.004,1962.504,1,1963.0601086058746,1963.0753103734792,0,1965.7511447527584,0.07131037347926394
2022-02-24 07:11:00,1963.004,1963.504,1963.504,1963.004,1,1963.1488868846998,1963.141262623713,1,1965.7287851034773,0.36273737628698655
2022-02-24 07:11:00,1963.504,1964.004,1964.004,1963.504,1,1963.3199095077598,1963.2739914508338,0,1965.7116230626468,0.7300085491660866
2022-02-24 07:11:00,1964.004,1964.504,1964.504,1964.004,1,1963.556727606208,1963.463223535321,0,1965.6996069127697,1.0407764646788564
2022-02-24 07:12:00,1964.504,1964.004,1964.504,1964.004,-1,1963.6461820849663,1963.5464199145026,0,1965.682735202195,0.457580085497284
2022-02-24 07:12:00,1964.004,1963.504,1964.004,1963.504,-1,1963.6177456679732,1963.53989377381,0,1965.6610562449594,0.03589377381013037
2022-02-24 07:13:00,1963.504,1963.004,1963.504,1963.004,-1,1963.4949965343785,1963.4574485778394,0,1965.634617874363,0.453448577839481
2022-02-24 07:13:00,1963.004,1962.504,1963.004,1962.504,-1,1963.296797227503,1963.3107641812487,-1,1965.6034674477523,0.8067641812488091
2022-02-24 07:13:00,1962.504,1962.004,1962.504,1962.004,-1,1963.0382377820024,1963.1097235379798,0,1965.5676518512573,1.105723537979884
2022-02-24 07:13:00,1962.004,1961.504,1962.004,1961.504,-1,1962.731390225602,1962.8626891475215,0,1965.5272175044786,1.3586891475215452
2022-02-24 07:13:00,1961.504,1961.004,1961.504,1961.004,-1,1962.3859121804817,1962.5767369709797,0,1965.4822103651306,1.572736970979804
2022-02-24 07:13:00,1961.004,1960.504,1961.004,1960.504,-1,1962.0095297443854,1962.2578543600598,0,1965.4326759336368,1.7538543600599041
2022-02-24 07:13:00,1960.504,1960.004,1960.504,1960.004,-1,1961.6084237955085,1961.9111075354351,0,1965.3786592576803,1.907107535435216
2022-02-24 07:14:00,1960.004,1960.504,1960.504,1960.004,1,1961.387539036407,1961.6946294530605,0,1965.3301551854645,1.1906294530606374
2022-02-24 07:14:00,1960.504,1961.004,1961.004,1960.504,1,1961.3108312291256,1961.5883787679743,0,1965.2871088652112,0.5843787679743855
2022-02-24 07:15:00,1961.004,1960.504,1961.004,1960.504,-1,1961.1494649833005,1961.421551265209,0,1965.2395157421743,0.9175512652091129
2022-02-24 07:16:00,1960.504,1961.004,1961.004,1960.504,1,1961.1203719866405,1961.357312609023,0,1965.1973713069287,0.35331260902307804
2022-02-24 07:16:00,1961.004,1961.504,1961.504,1961.004,1,1961.1970975893125,1961.3798798999426,0,1965.1606213436758,0.12412010005732554
2022-02-24 07:17:00,1961.504,1961.004,1961.504,1961.004,-1,1961.1584780714502,1961.3220522230283,0,1965.1192619273208,0.31805222302841685
2022-02-24 07:17:00,1961.004,1960.504,1961.004,1960.504,-1,1961.0275824571602,1961.1961980348701,0,1965.0733389230688,0.6921980348702164
2022-02-24 07:17:00,1960.504,1960.004,1960.504,1960.004,-1,1960.8228659657282,1961.0127829525823,0,1965.0228977397549,1.0087829525823508
