dir,entry_i,sig_i,exit_i,entry_time,exit_time,entry,exit,pnl,adx,chop,er,atrr,bbw,sep,bbpos,distmid,runup,slope,rng20,htfstr,body,wick,hour,atr_pct,runup_signed,bbpos_side,side,idx,mins,consec,result,day
-1,161170,161169,161178,2023-08-01 04:03:00,2023-08-01 04:11:00,1955.095,1955.335,-0.4400000000000091,12.840268089704667,57.576055462935166,0.26356589147292353,1.1122927012797537,0.7553522228638306,0.032768704129668105,0.27495885174747764,-0.5791150861610944,-1.6761379729531778,0.04240228601656213,3.4276079896349585,0.202562417133991,0.7721534482142217,0.2115384615387138,4,0.948,1.6761379729531778,0.7250411482525223,SHORT,12,3.0,3,LOSS,2023-08-01
-1,161179,161178,161181,2023-08-01 04:12:00,2023-08-01 04:14:00,1954.965,1955.645,-0.8800000000000636,15.405965863606477,65.77495152640319,0.2258064516129235,1.001204506924581,0.6379396814584257,0.02972233668373038,0.27173393188721534,-0.5638407747949128,-0.3018650419550849,0.19385766712253114,3.3787322910234443,0.18592260954916962,0.7762243935985096,0.24999999999976316,4,0.896,0.3018650419550849,0.7282660681127846,SHORT,13,1.0,4,LOSS,2023-08-01
-1,161197,161196,161205,2023-08-01 04:30:00,2023-08-01 04:38:00,1955.715,1956.008,-0.49300000000012006,16.890519612552637,61.81060712068322,0.036231884058026534,0.9680893694942694,1.0126507697837517,0.006575128791037285,0.3484272582757463,-0.6441555856108433,-0.2765605376506268,-0.134859050981816,4.2175481991677355,0.05082051634228186,1.152335573543143,0.16666666666654034,4,0.838,0.2765605376506268,0.6515727417242537,SHORT,14,16.0,5,LOSS,2023-08-01
1,161219,161218,161224,2023-08-01 04:52:00,2023-08-01 04:57:00,1956.935,1955.988,-1.146999999999889,14.894130246129938,57.43771878708614,0.4476271911072458,1.0332254254367457,0.8069011553619391,0.14683137999683082,1.1238076937871155,2.009723548035469,2.1459594591545796,0.12106539252094009,4.638740649081791,0.00966121686860055,2.1026067428080624,0.09345794392534684,4,0.884,2.1459594591545796,1.1238076937871155,LONG,15,14.0,6,LOSS,2023-08-01
1,161231,161230,161232,2023-08-01 05:04:00,2023-08-01 05:05:00,1956.385,1956.048,-0.536999999999989,13.189604406211512,52.95915119922686,0.09769392033540802,0.9835926592281552,0.8401178071478872,0.02206855366739978,0.6183773592205464,0.42755002066245906,0.9857659763657324,0.17319092299006908,3.6475649710963087,0.028405257514812647,0.7156614816707016,0.42592592592623,5,0.802,0.9857659763657324,0.6183773592205464,LONG,16,7.0,7,LOSS,2023-08-01
1,161235,161234,161236,2023-08-01 05:08:00,2023-08-01 05:09:00,1956.174,1956.108,-0.26600000000003093,12.069209428709431,48.509660061693616,0.2503052503052778,0.939160785339565,0.8315938091853977,0.004508425553547474,0.5285352565349859,0.10914264004405932,-1.498859332722416,0.18491985725571566,3.901478987975983,0.026105303856541105,0.528428166726303,0.5180180180175936,5,0.75,-1.498859332722416,0.5285352565349859,LONG,17,3.0,8,LOSS,2023-08-01
1,161237,161236,161258,2023-08-01 05:10:00,2023-08-01 05:31:00,1956.418,1956.285,-0.33299999999981084,13.101383542107511,62.14368714487255,0.3584177520501623,0.9266364400756933,0.8279051460005526,0.06680990358218773,0.6470203621398177,0.572248313222194,-1.2520298339570204,0.1793866689678182,3.9883208420395637,0.026105303856541105,0.7825186462228507,0.1621621621625774,5,0.718,-1.2520298339570204,0.6470203621398177,LONG,18,1.0,9,LOSS,2023-08-01
1,161259,161258,161277,2023-08-01 05:32:00,2023-08-01 05:50:00,1956.725,1956.948,0.023000000000183707,23.73154100160503,65.77260808238216,0.0745650372824442,0.9138631889544803,0.42192455778924903,0.023383627846702608,0.7785903729435925,0.5714244164557913,1.0101770753338022,-0.16114630376133482,2.4772734817449016,0.0763380207397402,1.2661620017803936,0.0,5,0.62,1.0101770753338022,0.7785903729435925,LONG,19,1.0,10,WIN,2023-08-01
1,161292,161291,161295,2023-08-01 06:05:00,2023-08-01 06:08:00,1957.184,1956.394,-0.9899999999999636,12.243810077725215,57.423578427822825,0.44283413848612724,0.7864565701871099,0.4452664969360541,0.12098925739461,0.9758863440577666,1.3633246661798628,1.0698736169578056,0.40968174575495314,2.751103586463301,0.09640771541897493,1.4137615652662614,0.07499999999938893,6,0.09,1.0698736169578056,0.9758863440577666,LONG,20,15.0,0,LOSS,2023-08-01
-1,161350,161349,161374,2023-08-01 07:03:00,2023-08-01 07:27:00,1955.515,1954.165,1.1500000000001365,31.437338039561077,37.82781551351817,0.023569023569080277,1.0351847519277317,1.373097334242643,0.08970515622485445,0.4464493795163135,-0.35121719358530645,1.2500950958153882,-1.12118449658641,6.696938013295563,0.07333001234532757,0.3571700273754385,0.4782608695652174,7,0.51,-1.2500950958153882,0.5535506204836864,SHORT,21,55.0,1,WIN,2023-08-01
-1,161401,161400,161412,2023-08-01 07:54:00,2023-08-01 08:05:00,1953.655,1955.285,-1.830000000000109,14.012741388850861,59.14298290957147,0.016268980477210187,1.0669645307111635,0.993590860451801,0.012164200100755715,0.2937960755807682,-0.8058673707249875,-0.2805049586284676,0.36791931592214266,4.277700619079746,0.1659182171597606,0.8415148758843397,0.2800000000002001,7,0.746,0.2805049586284676,0.7062039244192317,SHORT,22,27.0,0,LOSS,2023-08-01
-1,161419,161418,161447,2023-08-01 08:12:00,2023-08-01 08:40:00,1953.565,1951.495,1.8700000000001638,13.673313637437865,36.773940883037106,0.0985915492957937,1.2936364401982257,1.953732810546308,0.03373519009486307,0.395677236562401,-0.5604646208005227,0.646386763792356,-0.5636924828737472,6.5111642303946855,0.06878044263640977,1.0720560960453867,0.09333333333355161,8,0.988,-0.646386763792356,0.6043227634375989,SHORT,23,7.0,1,WIN,2023-08-01
-1,161449,161448,161481,2023-08-01 08:42:00,2023-08-01 09:14:00,1950.218,1947.285,2.7329999999999925,18.09634916604638,59.36942500452204,0.012939001848416872,1.3551866513931414,1.620862697076769,0.041469463144986875,0.2941791946254699,-0.701802515538082,-1.8975997481114752,0.20082373169384352,3.1454778433366606,0.22012350792466184,0.44346081069999493,0.5113636363634984,8,0.998,1.8975997481114752,0.7058208053745301,SHORT,24,2.0,0,WIN,2023-08-01
-1,161488,161487,161494,2023-08-01 09:21:00,2023-08-01 09:27:00,1945.095,1947.885,-2.989999999999964,14.318483356292054,48.02043962438532,0.1074681238615514,1.088754075349756,1.2906613751622844,0.17479329425587842,0.041990416872937135,-1.64311187223488,-1.3536193339975862,-0.8232506050137651,3.776484192329413,0.3547938870952837,1.1602451434264285,0.14285714285719744,9,0.904,1.3536193339975862,0.9580095831270629,SHORT,25,7.0,0,LOSS,2023-08-01
-1,161502,161501,161515,2023-08-01 09:35:00,2023-08-01 09:48:00,1945.595,1947.115,-1.7199999999999818,14.579390427832825,45.763162195989075,0.13658367911479066,1.15388608069502,1.6061123139000044,0.116084764826527,0.1796995566427533,-1.353800207648839,-0.5040959962946613,-0.596553830501495,4.247512864778781,0.24908537712774026,1.109011191848163,0.31677018633551424,9,0.994,0.5040959962946613,0.8203004433572467,SHORT,26,8.0,1,LOSS,2023-08-01
-1,161535,161534,161551,2023-08-01 10:08:00,2023-08-01 10:24:00,1947.525,1946.985,0.340000000000191,20.68992527389634,41.52503350851733,0.0058630393996462376,1.2987631144247649,1.6754480943225798,0.06169502288506528,0.3115622624308958,-0.7317846713355501,-0.08041991492766605,-0.6591520496914419,5.709813959869609,0.01687190711090807,0.9211735709904605,0.1310344827586542,10,0.996,0.08041991492766605,0.6884377375691042,SHORT,27,20.0,2,WIN,2023-08-01
-1,161552,161551,161565,2023-08-01 10:25:00,2023-08-01 10:38:00,1946.575,1946.145,0.23000000000006365,10.006895078901588,69.13133002942642,0.24064171122995562,1.092012227672497,0.9812822505905122,0.017952565122525025,0.3601892482578822,-0.4066214828420368,-0.44188750486493256,0.30016531684729897,3.2631692666935046,0.052892130182771474,0.416393994968719,0.5420560747663193,10,0.952,0.44188750486493256,0.6398107517421179,SHORT,28,1.0,0,WIN,2023-08-01
-1,161575,161574,161583,2023-08-01 10:48:00,2023-08-01 10:56:00,1945.065,1945.595,-0.7299999999999727,12.945321054102838,39.98888944866072,0.367697594501686,0.853963851218804,1.1699398673590993,0.07940357467598193,0.4213259564248942,-0.41053292184808504,1.2757692675427272,-0.6074460446654651,4.489263554655322,0.08485458944737961,0.3129245373218062,0.18749999999986677,10,0.71,-1.2757692675427272,0.5786740435751059,SHORT,29,10.0,0,LOSS,2023-08-01
-1,161590,161589,161611,2023-08-01 11:03:00,2023-08-01 11:24:00,1944.785,1943.395,1.1900000000001,12.005702386811912,55.223447626313416,0.15789473684209265,0.8073483007674973,0.6029120597152368,0.12687869169563143,0.10033469280007096,-1.2791404977022902,-0.4345811324321592,-0.35773942087530053,2.901880464950964,0.06331046567193063,0.7149560565820524,0.3013698630137285,11,0.69,0.4345811324321592,0.899665307199929,SHORT,30,7.0,1,WIN,2023-08-01
-1,161618,161617,161620,2023-08-01 11:31:00,2023-08-01 11:33:00,1942.885,1944.165,-1.4799999999999727,21.295738473928466,41.641852738742244,0.10411622276030895,0.803150223234886,0.6566685914678372,0.04719193172237686,0.39605287100606035,-0.4305117552736051,1.3918801110344021,-0.33895966766657015,5.1790887852449625,0.17064085134247906,0.40461631134725695,0.2857142857141001,11,0.608,-1.3918801110344021,0.6039471289939397,SHORT,31,7.0,0,LOSS,2023-08-01
-1,161641,161640,161643,2023-08-01 11:54:00,2023-08-01 11:56:00,1943.605,1943.835,-0.4300000000000182,11.412528988612552,61.779017024505855,0.035573122529605906,0.7288308252760233,0.4812522340368607,0.007088355420772129,0.36969464026309806,-0.5100764830213599,-0.047923852571232606,0.20402722238309692,3.938090493911936,0.11837024720705032,0.29171040695619405,0.533333333333687,11,0.484,0.047923852571232606,0.6303053597369019,SHORT,32,21.0,1,LOSS,2023-08-01
-1,161651,161650,161669,2023-08-01 12:04:00,2023-08-01 12:22:00,1943.655,1942.825,0.6299999999999273,10.097123150770411,61.9732710763919,0.03409090909087386,0.7175869263665239,0.28348653667525425,0.03986364693447065,0.38311324453501594,-0.2945533342034442,0.342503876980085,-0.32262462430970185,2.9912005256286713,0.08761978344728007,0.0,1.0,12,0.39,-0.342503876980085,0.6168867554649841,SHORT,33,8.0,2,WIN,2023-08-01
-1,161715,161714,161733,2023-08-01 13:08:00,2023-08-01 13:26:00,1942.665,1942.245,0.22000000000007275,15.882041862055853,57.04961346961996,0.10000000000001137,0.7843711390014245,0.39522434802385054,0.045224195745174944,0.28183770105502187,-0.8702398766656924,-1.644647413651621,-0.26032035114345886,4.491152552664429,0.04395252288327429,0.9899512316791209,0.021875000000182075,13,0.124,1.644647413651621,0.7181622989449781,SHORT,34,46.0,0,WIN,2023-08-01
-1,161736,161735,161751,2023-08-01 13:29:00,2023-08-01 13:44:00,1941.765,1941.708,-0.14299999999998364,21.36116122718172,47.01674525587991,0.11788291900553276,0.7608062384322006,0.3919537109764406,0.060152634802178175,0.27909153925744645,-1.0121365007484173,-1.0231256278623118,0.5186347332685236,4.46006986664128,0.12082350936803213,0.49261604304484874,0.3809523809519685,13,0.058,1.0231256278623118,0.7209084607425535,SHORT,35,3.0,0,LOSS,2023-08-01
1,161811,161810,161812,2023-08-01 14:44:00,2023-08-01 14:45:00,1944.875,1944.495,-0.5800000000001091,22.9256771720263,46.118509008140336,0.052631578947318035,0.9607289806070342,0.5775746415436034,0.07400591046732274,0.5793345178649568,0.36883496202188193,0.27321108297913893,0.10586597520895223,5.269070886030688,0.2737884358405839,0.07806030942261112,0.9000000000001137,14,0.152,0.27321108297913893,0.5793345178649568,LONG,36,60.0,1,LOSS,2023-08-01
1,161814,161813,161817,2023-08-01 14:47:00,2023-08-01 14:50:00,1944.755,1944.385,-0.5700000000001182,19.85866416460797,48.477926820985175,0.009009009008999782,0.9992297084727497,0.5086703592828131,0.005433682066730257,0.5617231287346629,0.2352016609202674,-0.7778322644603091,0.44761281154451177,5.000350271534769,0.2520816903686588,1.1111889492306974,0.14285714285695725,14,0.202,-0.7778322644603091,0.5617231287346629,LONG,37,2.0,2,LOSS,2023-08-01
1,161831,161830,161853,2023-08-01 15:04:00,2023-08-01 15:26:00,1944.535,1944.665,-0.07000000000011825,17.159058773215808,65.24885081154875,0.0864197530864752,1.0300344323714035,0.39394542049832115,0.02100555052420184,0.6592205480167445,0.4230000565551928,0.03615385098760224,-0.1541923139881528,3.832308204689125,0.19079526313329165,0.5784616158024578,0.11111111111097076,15,0.234,0.03615385098760224,0.6592205480167445,LONG,38,14.0,3,LOSS,2023-08-01
1,161863,161862,161874,2023-08-01 15:36:00,2023-08-01 15:47:00,1945.115,1944.785,-0.5299999999999272,22.90016985170898,38.82716233592983,0.32867132867133314,0.9789295760894383,0.9608882842075087,0.10358433186016912,0.6835554322891753,1.112914093351739,0.12342855009431228,0.7164910372310482,5.266284804028668,0.13639917045771283,1.5634283011964931,0.149888143176711,15,0.15,0.12342855009431228,0.6835554322891753,LONG,39,10.0,4,LOSS,2023-08-01
1,161875,161874,161877,2023-08-01 15:48:00,2023-08-01 15:50:00,1944.795,1944.695,-0.30000000000013644,14.259682814074397,58.12069433750703,0.06666666666666667,0.8699553710502845,0.6919646799075175,0.008466421522707511,0.6336471336621494,0.6633775558415975,2.536443595861213,-0.38388156600761486,4.828998384428291,0.12636154446141748,0.39022209167061456,0.1111111111111111,15,0.002,2.536443595861213,0.6336471336621494,LONG,40,1.0,5,LOSS,2023-08-01
-1,161911,161910,161913,2023-08-01 16:24:00,2023-08-01 16:26:00,1944.175,1944.325,-0.35000000000009096,16.504555285653595,52.52990700746025,0.09375000000025535,0.6348745797255784,0.20653458285055662,0.03003313603530422,0.32692066165654904,-0.4081006435611999,-1.1533279057218722,0.4352400505923238,2.6615259362786055,0.04915299247683644,0.08871753120921962,0.0,16,0.002,1.1533279057218722,0.673079338343451,SHORT,41,34.0,6,LOSS,2023-08-01
-1,161928,161927,161948,2023-08-01 16:41:00,2023-08-01 18:01:00,1944.235,1949.555,-5.520000000000164,13.288087818373604,49.55130717312732,0.12285012285027865,0.6986348417953953,0.27683815784092325,0.020346868963337084,0.23231929056712508,-0.8293049991588934,-1.3798752065881028,0.49495774460390224,3.7440613938727627,0.06805168986236325,0.9199168043927658,0.3749999999994671,16,0.026,1.3798752065881028,0.7676807094328749,SHORT,42,15.0,7,LOSS,2023-08-01
1,161995,161994,162017,2023-08-01 18:48:00,2023-08-01 19:10:00,1949.775,1950.628,0.6529999999998382,13.15450460312539,63.29290674728591,0.13592233009706273,0.9104221738943598,0.42347961206915435,0.033833932450321534,0.882477850191019,0.7446335214426002,0.28055266113973865,0.3060566643239731,2.501594561831463,0.41986992352056246,1.1455900329883295,0.0,18,0.578,0.28055266113973865,0.882477850191019,LONG,43,47.0,8,WIN,2023-08-01
1,162030,162029,162043,2023-08-01 19:23:00,2023-08-01 19:36:00,1951.745,1951.665,-0.27999999999992725,17.471487720759896,47.711702641112495,0.39353003910419826,0.9280246333167449,1.1774791641652629,0.12208120085102107,0.7561172945423403,1.4930999392470705,1.0179685040044681,0.5408138075126243,5.354466651041285,0.3046356166194519,2.3363211567321174,0.0754716981133411,19,0.594,1.0179685040044681,0.7561172945423403,LONG,44,13.0,0,LOSS,2023-08-01
1,162048,162047,162056,2023-08-01 19:41:00,2023-08-01 19:49:00,1952.315,1951.965,-0.5500000000001364,17.251647180164337,54.89171621767745,0.05030959752326531,0.9116902120746054,0.9213903423574443,0.07194187353703062,0.651518610705123,0.7496136211803381,0.3024668276454333,-0.05714471243770767,5.613280209714527,0.3281502754145196,0.025205568970405018,0.9473684210526315,19,0.584,0.3024668276454333,0.651518610705123,LONG,45,5.0,1,LOSS,2023-08-01
1,162057,162056,162066,2023-08-01 19:50:00,2023-08-01 19:59:00,1952.455,1952.035,-0.6199999999998453,12.192162797993156,58.6330519073363,0.030612244897930775,0.9157380855329827,0.5479758560842511,0.05887038940511597,0.7640398418716521,0.7972583809343174,0.7914577944931693,0.14055225215084974,3.377230328293594,0.31574425756443986,1.2632388250867737,0.2575757575755801,19,0.596,0.7914577944931693,0.7640398418716521,LONG,46,1.0,2,LOSS,2023-08-01
-1,162128,162127,162135,2023-08-01 21:01:00,2023-08-01 21:08:00,1948.595,1949.065,-0.6700000000000272,19.421331968166808,57.614778365735184,0.1843971631205502,0.9888216420728989,0.654032726472937,0.037730643417266195,0.3257823416414335,-0.6785930636798782,0.7058941981741347,-0.23848868444728846,3.5835813475244094,0.18143090007849655,1.2297808330558355,0.3749999999999645,21,0.68,-0.7058941981741347,0.6742176583585665,SHORT,47,62.0,3,LOSS,2023-08-01
-1,162140,162139,162141,2023-08-01 21:13:00,2023-08-01 21:14:00,1948.855,1949.038,-0.38299999999999274,13.264830634126636,61.51345793289824,0.046511627906927554,0.9518299641471719,0.49527239723465,0.0017741342765813014,0.37600147047770965,-0.39320489404810455,-1.2238827827982617,0.2507106896347928,3.333127578684363,0.16137137043356806,0.18228041445973128,0.7878787878783912,21,0.656,1.2238827827982617,0.6239985295222903,SHORT,48,5.0,4,LOSS,2023-08-01
-1,162142,162141,162150,2023-08-01 21:15:00,2023-08-01 21:23:00,1948.245,1948.895,-0.8500000000000909,12.722434164197884,58.01439739802861,0.10924369747897233,0.9971882330168865,0.5567295928427862,0.131241474568087,0.0032714477913452977,-1.6694661906110997,-2.1802273068873608,-0.6095751973444883,3.3315833004120843,0.16137137043356806,1.967103963405164,0.0,21,0.7,2.1802273068873608,0.9967285522086548,SHORT,49,1.0,5,LOSS,2023-08-01
-1,162161,162160,162162,2023-08-01 21:34:00,2023-08-01 21:35:00,1948.445,1948.985,-0.7399999999999636,14.195156028929565,60.65914218433658,0.06109324758843055,1.1247149543127293,0.6238976480976614,0.034866900196339465,0.3628050285640395,-0.44900990783506994,-0.12321332938534012,-0.20014437395267126,3.9428265403346194,0.12289759887838804,0.451782207746714,0.40540540540552167,21,0.858,0.12321332938534012,0.6371949714359605,SHORT,50,11.0,6,LOSS,2023-08-01
-1,162172,162171,162195,2023-08-01 21:45:00,2023-08-01 22:08:00,1948.905,1948.105,0.5999999999999546,21.83731985697655,61.52203730026428,0.030042918455006822,1.0730763198228708,0.4768648001789611,0.03206792901825815,0.41774691097959993,-0.21497499457903568,-0.08434526516072037,-0.4058711336772103,2.9520842806280894,0.045602352021546465,0.10543158145090045,0.6875000000004441,21,0.826,0.08434526516072037,0.5822530890204001,SHORT,51,10.0,7,WIN,2023-08-01
-1,162214,162213,162229,2023-08-01 22:27:00,2023-08-01 22:42:00,1947.988,1948.235,-0.4469999999998436,21.825466168016963,55.540424954521534,0.2521562658549024,0.9695405226948052,0.7734454850336875,0.07334511471078334,0.17224226171816528,-1.216825299025197,-3.996274479897474,-0.07673175091321965,4.369780891274636,0.05244019812207589,1.4329951861330814,0.2346805736634645,22,0.67,3.996274479897474,0.8277577382818347,SHORT,52,19.0,0,LOSS,2023-08-01
-1,162231,162230,162236,2023-08-01 22:44:00,2023-08-01 22:49:00,1947.998,1948.545,-0.7470000000000254,11.323879117235347,63.6930792504315,0.08674101610909385,0.8869812822027574,0.5370991461403785,0.009230541887240349,0.3901709395328694,-0.31084209542874724,1.1303348924706222,0.0671318866705916,3.804541833193343,0.08737452255595171,0.26742069407220936,0.6655172413793374,22,0.48,-1.1303348924706222,0.6098290604671306,SHORT,53,2.0,1,LOSS,2023-08-01
-1,162242,162241,162244,2023-08-01 22:55:00,2023-08-01 22:57:00,1947.925,1948.305,-0.5800000000001091,9.434080711622864,60.823745495580475,0.18181818181819523,0.8847800047334501,0.3884648646571918,0.037111914537296196,0.3078633160752428,-0.4037760097489338,0.1423751797417581,-0.38899542407489074,2.6766533791476417,0.07477852680910688,0.5695007189676798,0.23076923076902897,22,0.448,-0.1423751797417581,0.6921366839247571,SHORT,54,6.0,2,LOSS,2023-08-01
-1,162248,162247,162268,2023-08-01 23:01:00,2023-08-01 23:21:00,1947.908,1947.305,0.4029999999998381,9.937639988913562,66.87563893256356,0.21886514369936022,0.9276438437630666,0.41566715288832684,0.03967040523108145,0.23531160075147325,-0.5562118139081877,-0.3455069717113141,0.15388862369622572,2.557295696127509,0.0707425868961489,0.5359438852525401,0.5979591836732393,23,0.484,0.3455069717113141,0.7646883992485267,SHORT,55,4.0,3,WIN,2023-08-01
-1,162342,162341,162343,2023-08-02 00:35:00,2023-08-02 00:36:00,1947.205,1947.415,-0.4100000000000364,25.153105355866472,58.722433209077664,0.28125000000015543,0.8312779498384315,0.4997129176280171,0.023370494764148413,0.30344005415184894,-0.625586434375274,-0.9113642124075533,0.4776032110035417,3.5152619621425742,0.11204332376438551,0.9113642124075533,0.19230769230752412,0,0.192,0.9113642124075533,0.6965599458481511,SHORT,56,74.0,0,LOSS,2023-08-02
-1,162347,162346,162368,2023-08-02 00:40:00,2023-08-02 01:01:00,1947.245,1946.325,0.7199999999998454,21.556233288052432,57.50871861680588,0.04255319148932053,0.8083542688461194,0.4396089987204351,0.04240882771089917,0.3623244019072353,-0.4010131915116719,-1.561792498444003,-0.010057825439522224,3.169520070369503,0.14287797255779122,0.13780522045180157,0.7272727272712239,0,0.154,1.561792498444003,0.6376755980927646,SHORT,57,4.0,1,WIN,2023-08-02
1,162395,162394,162397,2023-08-02 01:28:00,2023-08-02 01:30:00,1948.735,1948.335,-0.5999999999998635,31.21675439532864,48.20588928009396,0.31791907514452084,1.0414329032273522,0.9135092387664392,0.010806961272932134,0.6000985511414474,0.42518966433244837,1.0558401060593188,-0.2761234820770638,5.02237455855389,0.10603742945104584,0.17121731449600053,0.3333333333333333,1,0.334,1.0558401060593188,0.6000985511414474,LONG,58,27.0,0,LOSS,2023-08-02
1,162402,162401,162413,2023-08-02 01:35:00,2023-08-02 01:46:00,1948.895,1948.635,-0.4599999999999909,22.991451201253568,44.32737795294753,0.1910112359550313,1.1103517777663554,0.9955305524561067,0.017618641647219643,0.6675662462931247,0.7009791683835791,-0.3356438006989402,-0.3478602690765496,5.318663303387902,0.11442067886727403,1.1102064176976685,0.1224489795917231,1,0.538,-0.3356438006989402,0.6675662462931247,LONG,59,5.0,1,LOSS,2023-08-02
1,162415,162414,162424,2023-08-02 01:48:00,2023-08-02 01:57:00,1949.005,1949.155,-0.050000000000136435,17.028783061934927,58.21148677489098,0.0057142857142812595,1.0158128757674918,1.0230081968635936,0.02191564149223142,0.6433388459247612,0.691999145194651,3.553121904931939,-0.49149237738339147,5.243720230665438,0.1800226276175101,0.40115892475066395,0.36363636363598784,1,0.296,3.553121904931939,0.6433388459247612,LONG,60,2.0,2,LOSS,2023-08-02
