entry_time,exit_time,direction,entry,exit,sl,tp,lot,pnl,r_multiple,bars_held,exit_reason
2022-02-17 10:00:00,2022-02-17 10:30:00,LONG,1875.71,1886.21,,,0.1,100.5,0.0,39,REV
2022-02-17 10:30:00,2022-02-17 10:45:00,SHORT,1886.21,1885.71,,,0.1,0.5,0.0,17,REV
2022-02-17 10:45:00,2022-02-17 11:45:00,LONG,1885.71,1889.21,,,0.1,30.5,0.0,35,REV
2022-02-17 11:45:00,2022-02-17 14:30:00,SHORT,1889.21,1885.71,,,0.1,30.5,0.0,35,REV
2022-02-17 14:30:00,2022-02-17 16:00:00,LONG,1885.71,1892.71,,,0.1,65.5,0.0,38,REV
2022-02-17 16:00:00,2022-02-17 16:15:00,SHORT,1892.71,1890.21,,,0.1,20.5,0.0,21,REV
2022-02-17 16:15:00,2022-02-17 16:45:00,LONG,1890.21,1889.71,,,0.1,-9.5,0.0,13,REV
2022-02-17 16:45:00,2022-02-17 16:45:00,SHORT,1889.71,1891.71,,,0.1,-24.5,0.0,4,REV
2022-02-17 16:45:00,2022-02-17 17:45:00,LONG,1891.71,1893.21,,,0.1,10.5,0.0,23,REV
2022-02-17 17:45:00,2022-02-17 18:00:00,SHORT,1893.21,1895.21,,,0.1,-24.5,0.0,6,REV
2022-02-17 18:00:00,2022-02-17 18:15:00,LONG,1895.21,1894.21,,,0.1,-14.5,0.0,10,REV
2022-02-17 18:15:00,2022-02-17 18:30:00,SHORT,1894.21,1895.71,,,0.1,-19.5,0.0,7,REV
2022-02-17 18:30:00,2022-02-17 20:45:00,LONG,1895.71,1897.21,,,0.1,10.5,0.0,33,REV
2022-02-17 20:45:00,2022-02-17 21:15:00,SHORT,1897.21,1899.21,,,0.1,-24.5,0.0,4,REV
2022-02-17 21:15:00,2022-02-17 22:15:00,LONG,1899.21,1897.71,,,0.1,-19.5,0.0,9,REV
2022-02-17 22:15:00,2022-02-18 01:30:00,SHORT,1897.71,1899.71,,,0.1,-24.5,0.0,12,REV
2022-02-18 01:30:00,2022-02-18 03:00:00,LONG,1899.71,1898.71,,,0.1,-14.5,0.0,14,REV
2022-02-18 03:00:00,2022-02-18 05:45:00,SHORT,1898.71,1891.21,,,0.1,70.5,0.0,39,REV
2022-02-18 05:45:00,2022-02-18 06:15:00,LONG,1891.21,1890.21,,,0.1,-14.5,0.0,4,REV
2022-02-18 06:15:00,2022-02-18 07:30:00,SHORT,1890.21,1891.21,,,0.1,-14.5,0.0,10,REV
2022-02-18 07:30:00,2022-02-18 09:00:00,LONG,1891.21,1890.71,,,0.1,-9.5,0.0,15,REV
2022-02-18 09:00:00,2022-02-18 09:15:00,SHORT,1890.71,1892.21,,,0.1,-19.5,0.0,5,REV
2022-02-18 09:15:00,2022-02-18 10:45:00,LONG,1892.21,1892.21,,,0.1,-4.5,0.0,20,REV
2022-02-18 10:45:00,2022-02-18 10:45:00,SHORT,1892.21,1894.21,,,0.1,-24.5,0.0,4,REV
2022-02-18 10:45:00,2022-02-18 11:15:00,LONG,1894.21,1893.71,,,0.1,-9.5,0.0,9,REV
