entry_time,exit_time,direction,entry,exit,sl,tp,lot,pnl,r_multiple,bars_held,exit_reason
2022-02-14 07:57:00,2022-02-14 09:41:00,LONG,1854.5,1861.5,,,0.1,65.5,0.0,47,REV
2022-02-14 09:41:00,2022-02-14 09:44:00,SHORT,1861.5,1863.5,,,0.1,-24.5,0.0,2,REV
2022-02-14 09:44:00,2022-02-14 10:29:00,LONG,1863.5,1865.5,,,0.1,15.5,0.0,24,REV
2022-02-14 10:29:00,2022-02-14 10:32:00,SHORT,1865.5,1866.5,,,0.1,-14.5,0.0,1,REV
2022-02-14 10:32:00,2022-02-14 11:10:00,LONG,1866.5,1866.5,,,0.1,-4.5,0.0,14,REV
2022-02-14 11:10:00,2022-02-14 13:13:00,SHORT,1866.5,1865.5,,,0.1,5.5,0.0,23,REV
2022-02-14 13:13:00,2022-02-14 14:29:00,LONG,1865.5,1868.5,,,0.1,25.5,0.0,27,REV
2022-02-14 14:29:00,2022-02-14 15:16:00,SHORT,1868.5,1871.5,,,0.1,-34.5,0.0,13,REV
2022-02-14 15:16:00,2022-02-14 21:05:00,LONG,1871.5,1870.5,,,0.1,-14.5,0.0,15,REV
2022-02-14 21:05:00,2022-02-14 21:19:00,SHORT,1870.5,1871.5,,,0.1,-14.5,0.0,1,REV
2022-02-14 21:19:00,2022-02-14 21:26:00,LONG,1871.5,1870.5,,,0.1,-14.5,0.0,1,REV
2022-02-14 21:26:00,2022-02-14 21:37:00,SHORT,1870.5,1871.5,,,0.1,-14.5,0.0,1,REV
2022-02-14 21:37:00,2022-02-15 03:05:00,LONG,1871.5,1875.5,,,0.1,35.5,0.0,24,REV
2022-02-15 03:05:00,2022-02-15 03:56:00,SHORT,1875.5,1863.5,,,0.1,115.5,0.0,54,REV
2022-02-15 03:56:00,2022-02-15 04:04:00,LONG,1863.5,1859.5,,,0.1,-44.5,0.0,4,REV
2022-02-15 04:04:00,2022-02-15 04:55:00,SHORT,1859.5,1858.5,,,0.1,5.5,0.0,23,REV
2022-02-15 04:55:00,2022-02-15 05:09:00,LONG,1858.5,1854.5,,,0.1,-44.5,0.0,6,REV
2022-02-15 05:09:00,2022-02-15 07:53:00,SHORT,1854.5,1850.5,,,0.1,35.5,0.0,38,REV
2022-02-15 07:53:00,2022-02-15 08:17:00,LONG,1850.5,1847.5,,,0.1,-34.5,0.0,9,REV
2022-02-15 08:17:00,2022-02-15 08:37:00,SHORT,1847.5,1850.5,,,0.1,-34.5,0.0,11,REV
2022-02-15 08:37:00,2022-02-15 09:32:00,LONG,1850.5,1852.5,,,0.1,15.5,0.0,30,REV
2022-02-15 09:32:00,2022-02-15 09:46:00,SHORT,1852.5,1852.5,,,0.1,-4.5,0.0,14,REV
2022-02-15 09:46:00,2022-02-15 09:57:00,LONG,1852.5,1850.5,,,0.1,-24.5,0.0,6,REV
2022-02-15 09:57:00,2022-02-15 10:20:00,SHORT,1850.5,1851.5,,,0.1,-14.5,0.0,7,REV
2022-02-15 10:20:00,2022-02-15 10:31:00,LONG,1851.5,1850.5,,,0.1,-14.5,0.0,1,REV
2022-02-15 10:31:00,2022-02-15 11:42:00,SHORT,1850.5,1850.5,,,0.1,-4.5,0.0,18,REV
2022-02-15 11:42:00,2022-02-15 16:17:00,LONG,1850.5,1851.5,,,0.1,5.5,0.0,23,REV
2022-02-15 16:17:00,2022-02-15 18:22:00,SHORT,1851.5,1854.5,,,0.1,-34.5,0.0,3,REV
2022-02-15 18:22:00,2022-02-15 19:54:00,LONG,1854.5,1851.5,,,0.1,-34.5,0.0,3,REV
2022-02-15 19:54:00,2022-02-16 00:50:00,SHORT,1851.5,1853.5,,,0.1,-24.5,0.0,10,REV
2022-02-16 00:50:00,2022-02-16 05:43:00,LONG,1853.5,1855.5,,,0.1,15.5,0.0,20,REV
2022-02-16 05:43:00,2022-02-16 08:28:00,SHORT,1855.5,1855.5,,,0.1,-4.5,0.0,18,REV
2022-02-16 08:28:00,2022-02-16 08:30:00,LONG,1855.5,1852.5,,,0.1,-34.5,0.0,3,REV
2022-02-16 08:30:00,2022-02-16 08:38:00,SHORT,1852.5,1854.5,,,0.1,-24.5,0.0,6,REV
2022-02-16 08:38:00,2022-02-16 10:38:00,LONG,1854.5,1860.5,,,0.1,55.5,0.0,30,REV
2022-02-16 10:38:00,2022-02-16 10:49:00,SHORT,1860.5,1862.5,,,0.1,-24.5,0.0,2,REV
2022-02-16 10:49:00,2022-02-16 10:58:00,LONG,1862.5,1861.5,,,0.1,-14.5,0.0,1,REV
2022-02-16 10:58:00,2022-02-16 11:07:00,SHORT,1861.5,1862.5,,,0.1,-14.5,0.0,1,REV
2022-02-16 11:07:00,2022-02-16 14:03:00,LONG,1862.5,1865.5,,,0.1,25.5,0.0,23,REV
2022-02-16 14:03:00,2022-02-16 14:03:00,SHORT,1865.5,1867.5,,,0.1,-24.5,0.0,2,REV
2022-02-16 14:03:00,2022-02-16 14:38:00,LONG,1867.5,1867.5,,,0.1,-4.5,0.0,20,REV
2022-02-16 14:38:00,2022-02-16 15:00:00,SHORT,1867.5,1869.5,,,0.1,-24.5,0.0,8,REV
2022-02-16 15:00:00,2022-02-16 16:29:00,LONG,1869.5,1867.5,,,0.1,-24.5,0.0,10,REV
2022-02-16 16:29:00,2022-02-16 20:05:00,SHORT,1867.5,1871.5,,,0.1,-44.5,0.0,4,REV
2022-02-16 20:05:00,2022-02-16 20:39:00,LONG,1871.5,1868.5,,,0.1,-34.5,0.0,3,REV
2022-02-16 20:39:00,2022-02-16 22:54:00,SHORT,1868.5,1870.5,,,0.1,-24.5,0.0,4,REV
2022-02-16 22:54:00,2022-02-16 23:38:00,LONG,1870.5,1872.5,,,0.1,15.5,0.0,22,REV
2022-02-16 23:38:00,2022-02-16 23:40:00,SHORT,1872.5,1873.5,,,0.1,-14.5,0.0,1,REV
2022-02-16 23:40:00,2022-02-17 00:07:00,LONG,1873.5,1871.5,,,0.1,-24.5,0.0,8,REV
2022-02-17 00:07:00,2022-02-17 00:27:00,SHORT,1871.5,1874.5,,,0.1,-34.5,0.0,5,REV
2022-02-17 00:27:00,2022-02-17 03:31:00,LONG,1874.5,1882.5,,,0.1,75.5,0.0,46,REV
2022-02-17 03:31:00,2022-02-17 03:42:00,SHORT,1882.5,1885.5,,,0.1,-34.5,0.0,9,REV
2022-02-17 03:42:00,2022-02-17 04:57:00,LONG,1885.5,1888.5,,,0.1,25.5,0.0,31,REV
2022-02-17 04:57:00,2022-02-17 07:20:00,SHORT,1888.5,1887.5,,,0.1,5.5,0.0,27,REV
2022-02-17 07:20:00,2022-02-17 09:01:00,LONG,1887.5,1892.5,,,0.1,45.5,0.0,35,REV
2022-02-17 09:01:00,2022-02-17 09:26:00,SHORT,1892.5,1891.5,,,0.1,5.5,0.0,23,REV
2022-02-17 09:26:00,2022-02-17 09:38:00,LONG,1891.5,1890.5,,,0.1,-14.5,0.0,11,REV
2022-02-17 09:38:00,2022-02-17 09:45:00,SHORT,1890.5,1892.5,,,0.1,-24.5,0.0,4,REV
2022-02-17 09:45:00,2022-02-17 10:47:00,LONG,1892.5,1892.5,,,0.1,-4.5,0.0,30,REV
2022-02-17 10:47:00,2022-02-17 11:05:00,SHORT,1892.5,1895.5,,,0.1,-34.5,0.0,3,REV
2022-02-17 11:05:00,2022-02-17 11:29:00,LONG,1895.5,1893.5,,,0.1,-24.5,0.0,6,REV
2022-02-17 11:29:00,2022-02-17 11:38:00,SHORT,1893.5,1895.5,,,0.1,-24.5,0.0,2,REV
2022-02-17 11:38:00,2022-02-17 15:45:00,LONG,1895.5,1898.5,,,0.1,25.5,0.0,35,REV
2022-02-17 15:45:00,2022-02-17 19:08:00,SHORT,1898.5,1899.5,,,0.1,-14.5,0.0,5,REV
2022-02-17 19:08:00,2022-02-17 20:33:00,LONG,1899.5,1897.5,,,0.1,-24.5,0.0,6,REV
2022-02-17 20:33:00,2022-02-18 01:09:00,SHORT,1897.5,1892.5,,,0.1,45.5,0.0,29,REV
2022-02-18 01:09:00,2022-02-18 05:19:00,LONG,1892.5,1892.5,,,0.1,-4.5,0.0,26,REV
2022-02-18 05:19:00,2022-02-18 07:06:00,SHORT,1892.5,1891.5,,,0.1,5.5,0.0,17,REV
2022-02-18 07:06:00,2022-02-18 09:30:00,LONG,1891.5,1895.5,,,0.1,35.5,0.0,34,REV
2022-02-18 09:30:00,2022-02-18 09:47:00,SHORT,1895.5,1897.5,,,0.1,-24.5,0.0,6,REV
2022-02-18 09:47:00,2022-02-18 09:53:00,LONG,1897.5,1895.5,,,0.1,-24.5,0.0,4,REV
2022-02-18 09:53:00,2022-02-18 11:11:00,SHORT,1895.5,1894.5,,,0.1,5.5,0.0,27,REV
2022-02-18 11:11:00,2022-02-18 15:06:00,LONG,1894.5,1893.5,,,0.1,-14.5,0.0,25,REV
2022-02-18 15:06:00,2022-02-18 16:35:00,SHORT,1893.5,1897.5,,,0.1,-44.5,0.0,4,REV
2022-02-18 16:35:00,2022-02-20 19:54:00,LONG,1897.5,1901.5,,,0.1,35.5,0.0,32,REV
2022-02-20 19:54:00,2022-02-20 20:02:00,SHORT,1901.5,1901.5,,,0.1,-4.5,0.0,18,REV
2022-02-20 20:02:00,2022-02-20 20:11:00,LONG,1901.5,1898.5,,,0.1,-34.5,0.0,5,REV
2022-02-20 20:11:00,2022-02-20 21:22:00,SHORT,1898.5,1896.5,,,0.1,15.5,0.0,28,REV
2022-02-20 21:22:00,2022-02-20 23:19:00,LONG,1896.5,1893.5,,,0.1,-34.5,0.0,9,REV
2022-02-20 23:19:00,2022-02-21 02:56:00,SHORT,1893.5,1891.5,,,0.1,15.5,0.0,28,REV
2022-02-21 02:56:00,2022-02-21 07:02:00,LONG,1891.5,1894.5,,,0.1,25.5,0.0,33,REV
2022-02-21 07:02:00,2022-02-21 07:49:00,SHORT,1894.5,1896.5,,,0.1,-24.5,0.0,12,REV
2022-02-21 07:49:00,2022-02-21 08:52:00,LONG,1896.5,1894.5,,,0.1,-24.5,0.0,10,REV
2022-02-21 08:52:00,2022-02-21 08:58:00,SHORT,1894.5,1896.5,,,0.1,-24.5,0.0,4,REV
2022-02-21 08:58:00,2022-02-21 09:11:00,LONG,1896.5,1894.5,,,0.1,-24.5,0.0,2,REV
2022-02-21 09:11:00,2022-02-21 09:50:00,SHORT,1894.5,1896.5,,,0.1,-24.5,0.0,8,REV
2022-02-21 09:50:00,2022-02-21 10:31:00,LONG,1896.5,1893.5,,,0.1,-34.5,0.0,3,REV
2022-02-21 10:31:00,2022-02-21 12:46:00,SHORT,1893.5,1896.5,,,0.1,-34.5,0.0,3,REV
2022-02-21 12:46:00,2022-02-21 18:32:00,LONG,1896.5,1910.5,,,0.1,135.5,0.0,58,REV
2022-02-21 18:32:00,2022-02-21 19:12:00,SHORT,1910.5,1911.5,,,0.1,-14.5,0.0,11,REV
2022-02-21 19:12:00,2022-02-21 19:42:00,LONG,1911.5,1909.5,,,0.1,-24.5,0.0,8,REV
2022-02-21 19:42:00,2022-02-21 20:40:00,SHORT,1909.5,1909.5,,,0.1,-4.5,0.0,22,REV
2022-02-21 20:40:00,2022-02-21 21:18:00,LONG,1909.5,1906.5,,,0.1,-34.5,0.0,7,REV
2022-02-21 21:18:00,2022-02-21 21:30:00,SHORT,1906.5,1909.5,,,0.1,-34.5,0.0,3,REV
2022-02-21 21:30:00,2022-02-22 00:16:00,LONG,1909.5,1907.5,,,0.1,-24.5,0.0,12,REV
2022-02-22 00:16:00,2022-02-22 01:05:00,SHORT,1907.5,1909.5,,,0.1,-24.5,0.0,2,REV
2022-02-22 01:05:00,2022-02-22 02:58:00,LONG,1909.5,1907.5,,,0.1,-24.5,0.0,14,REV
2022-02-22 02:58:00,2022-02-22 03:11:00,SHORT,1907.5,1910.5,,,0.1,-34.5,0.0,7,REV
2022-02-22 03:11:00,2022-02-22 03:18:00,LONG,1910.5,1908.5,,,0.1,-24.5,0.0,4,REV
2022-02-22 03:18:00,2022-02-22 04:28:00,SHORT,1908.5,1901.5,,,0.1,65.5,0.0,33,REV
2022-02-22 04:28:00,2022-02-22 05:20:00,LONG,1901.5,1898.5,,,0.1,-34.5,0.0,9,REV
2022-02-22 05:20:00,2022-02-22 06:39:00,SHORT,1898.5,1897.5,,,0.1,5.5,0.0,27,REV
2022-02-22 06:39:00,2022-02-22 06:50:00,LONG,1897.5,1894.5,,,0.1,-34.5,0.0,3,REV
2022-02-22 06:50:00,2022-02-22 07:30:00,SHORT,1894.5,1896.5,,,0.1,-24.5,0.0,8,REV
2022-02-22 07:30:00,2022-02-22 09:46:00,LONG,1896.5,1902.5,,,0.1,55.5,0.0,46,REV
2022-02-22 09:46:00,2022-02-22 11:13:00,SHORT,1902.5,1899.5,,,0.1,25.5,0.0,33,REV
2022-02-22 11:13:00,2022-02-22 14:31:00,LONG,1899.5,1902.5,,,0.1,25.5,0.0,25,REV
2022-02-22 14:31:00,2022-02-23 03:35:00,SHORT,1902.5,1897.5,,,0.1,45.5,0.0,49,REV
2022-02-23 03:35:00,2022-02-23 03:45:00,LONG,1897.5,1894.5,,,0.1,-34.5,0.0,3,REV
2022-02-23 03:45:00,2022-02-23 05:25:00,SHORT,1894.5,1893.5,,,0.1,5.5,0.0,19,REV
2022-02-23 05:25:00,2022-02-23 08:50:00,LONG,1893.5,1899.5,,,0.1,55.5,0.0,36,REV
2022-02-23 08:50:00,2022-02-23 09:37:00,SHORT,1899.5,1901.5,,,0.1,-24.5,0.0,6,REV
2022-02-23 09:37:00,2022-02-23 14:48:00,LONG,1901.5,1906.5,,,0.1,45.5,0.0,53,REV
2022-02-23 14:48:00,2022-02-23 16:27:00,SHORT,1906.5,1909.5,,,0.1,-34.5,0.0,9,REV
2022-02-23 16:27:00,2022-02-23 23:23:00,LONG,1909.5,1942.5,,,0.1,325.5,0.0,119,REV
2022-02-23 23:23:00,2022-02-23 23:28:00,SHORT,1942.5,1945.5,,,0.1,-34.5,0.0,11,REV
2022-02-23 23:28:00,2022-02-23 23:29:00,LONG,1945.5,1941.5,,,0.1,-44.5,0.0,4,REV
2022-02-23 23:29:00,2022-02-24 00:05:00,SHORT,1941.5,1938.5,,,0.1,25.5,0.0,35,REV
2022-02-24 00:05:00,2022-02-24 00:29:00,LONG,1938.5,1936.5,,,0.1,-24.5,0.0,16,REV
2022-02-24 00:29:00,2022-02-24 00:30:00,SHORT,1936.5,1939.5,,,0.1,-34.5,0.0,3,REV
2022-02-24 00:30:00,2022-02-24 01:02:00,LONG,1939.5,1939.5,,,0.1,-4.5,0.0,16,REV
2022-02-24 01:02:00,2022-02-24 01:29:00,SHORT,1939.5,1940.5,,,0.1,-14.5,0.0,17,REV
2022-02-24 01:29:00,2022-02-24 01:49:00,LONG,1940.5,1938.5,,,0.1,-24.5,0.0,8,REV
2022-02-24 01:49:00,2022-02-24 01:54:00,SHORT,1938.5,1940.5,,,0.1,-24.5,0.0,2,REV
2022-02-24 01:54:00,2022-02-24 02:39:00,LONG,1940.5,1940.5,,,0.1,-4.5,0.0,22,REV
2022-02-24 02:39:00,2022-02-24 02:55:00,SHORT,1940.5,1942.5,,,0.1,-24.5,0.0,10,REV
2022-02-24 02:55:00,2022-02-24 03:14:00,LONG,1942.5,1941.5,,,0.1,-14.5,0.0,13,REV
2022-02-24 03:14:00,2022-02-24 03:17:00,SHORT,1941.5,1942.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 03:17:00,2022-02-24 03:18:00,LONG,1942.5,1941.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 03:18:00,2022-02-24 03:39:00,SHORT,1941.5,1942.5,,,0.1,-14.5,0.0,13,REV
2022-02-24 03:39:00,2022-02-24 04:07:00,LONG,1942.5,1941.5,,,0.1,-14.5,0.0,15,REV
2022-02-24 04:07:00,2022-02-24 04:21:00,SHORT,1941.5,1944.5,,,0.1,-34.5,0.0,5,REV
2022-02-24 04:21:00,2022-02-24 05:35:00,LONG,1944.5,1966.5,,,0.1,215.5,0.0,66,REV
2022-02-24 05:35:00,2022-02-24 05:41:00,SHORT,1966.5,1970.5,,,0.1,-44.5,0.0,4,REV
2022-02-24 05:41:00,2022-02-24 06:12:00,LONG,1970.5,1969.5,,,0.1,-14.5,0.0,21,REV
2022-02-24 06:12:00,2022-02-24 06:18:00,SHORT,1969.5,1971.5,,,0.1,-24.5,0.0,2,REV
2022-02-24 06:18:00,2022-02-24 06:21:00,LONG,1971.5,1970.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 06:21:00,2022-02-24 06:23:00,SHORT,1970.5,1971.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 06:23:00,2022-02-24 06:40:00,LONG,1971.5,1970.5,,,0.1,-14.5,0.0,7,REV
2022-02-24 06:40:00,2022-02-24 07:30:00,SHORT,1970.5,1956.5,,,0.1,135.5,0.0,58,REV
2022-02-24 07:30:00,2022-02-24 08:19:00,LONG,1956.5,1963.5,,,0.1,65.5,0.0,39,REV
2022-02-24 08:19:00,2022-02-24 08:22:00,SHORT,1963.5,1964.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 08:22:00,2022-02-24 08:35:00,LONG,1964.5,1964.5,,,0.1,-4.5,0.0,10,REV
2022-02-24 08:35:00,2022-02-24 09:07:00,SHORT,1964.5,1962.5,,,0.1,15.5,0.0,20,REV
2022-02-24 09:07:00,2022-02-24 09:11:00,LONG,1962.5,1958.5,,,0.1,-44.5,0.0,4,REV
2022-02-24 09:11:00,2022-02-24 10:02:00,SHORT,1958.5,1935.5,,,0.1,225.5,0.0,77,REV
2022-02-24 10:02:00,2022-02-24 10:13:00,LONG,1935.5,1935.5,,,0.1,-4.5,0.0,18,REV
2022-02-24 10:13:00,2022-02-24 10:23:00,SHORT,1935.5,1921.5,,,0.1,135.5,0.0,36,REV
2022-02-24 10:23:00,2022-02-24 10:48:00,LONG,1921.5,1922.5,,,0.1,5.5,0.0,31,REV
2022-02-24 10:48:00,2022-02-24 10:53:00,SHORT,1922.5,1925.5,,,0.1,-34.5,0.0,3,REV
2022-02-24 10:53:00,2022-02-24 10:54:00,LONG,1925.5,1924.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 10:54:00,2022-02-24 10:57:00,SHORT,1924.5,1925.5,,,0.1,-14.5,0.0,3,REV
2022-02-24 10:57:00,2022-02-24 11:12:00,LONG,1925.5,1924.5,,,0.1,-14.5,0.0,15,REV
2022-02-24 11:12:00,2022-02-24 11:48:00,SHORT,1924.5,1923.5,,,0.1,5.5,0.0,25,REV
2022-02-24 11:48:00,2022-02-24 11:49:00,LONG,1923.5,1922.5,,,0.1,-14.5,0.0,1,REV
2022-02-24 11:49:00,2022-02-24 11:52:00,SHORT,1922.5,1923.5,,,0.1,-14.5,0.0,1,REV
